Unnamed: 0,seed,dataset,level,acc,disparity,time
0,0,Lawschool,0.0,0.791413583655439,0.0028259562533771,670.405109
0,0,Lawschool,0.008,0.7919657647708448,0.0040066830719174,669.8794620000003
0,0,Lawschool,0.016,0.7930011043622308,0.0161880264552806,655.6176449999998
0,0,Lawschool,0.024,0.7915861402540033,0.0178274467450239,653.407158
0,0,Lawschool,0.032,0.7928630590833794,0.0314533268576229,656.6868210000002
0,0,Lawschool,0.04,0.7925179458862507,0.032424080801014,674.6668640000007
0,0,Lawschool,0.048,0.7936223081170624,0.0466327435090577,661.7620230000002
0,0,Lawschool,0.056,0.7927595251242407,0.0554402872793389,671.9365949999992
0,0,Lawschool,0.064,0.7942780231916069,0.0621405696929765,690.1994460000005
0,0,Lawschool,0.072,0.7931046383213695,0.0614096056889705,671.5163240000002
0,1,Lawschool,0.0,0.7866510215350635,0.0086244083243497,670.02034
0,1,Lawschool,0.008,0.7859262838210933,0.00158122219744,666.807886
0,1,Lawschool,0.016,0.7866165102153506,0.0059063015005637,651.1309539999997
0,1,Lawschool,0.024,0.7867545554942021,0.0160798893783378,652.7755860000007
0,1,Lawschool,0.032,0.7865474875759249,0.0301093399563832,656.1875880000007
0,1,Lawschool,0.04,0.7873067366096079,0.0293588063640756,668.5367299999998
0,1,Lawschool,0.048,0.788342076200994,0.0435151690457603,655.4782999999998
0,1,Lawschool,0.056,0.7879624516841524,0.0533222510315601,672.5189009999995
0,1,Lawschool,0.064,0.7874102705687466,0.0522513878046664,697.5483800000002
0,1,Lawschool,0.072,0.7886871893981225,0.0672404720084755,678.0679210000017
0,2,Lawschool,0.0,0.7863059083379348,0.0165698773068118,660.8030929999999
0,2,Lawschool,0.008,0.7872032026504694,0.0029174574508141,668.2909149999998
0,2,Lawschool,0.016,0.7875828271673109,0.0031166932745678,653.4530050000003
0,2,Lawschool,0.024,0.7879279403644396,0.0106305119080868,647.3313989999997
0,2,Lawschool,0.032,0.7883075648812811,0.0155585914357512,656.9389979999996
0,2,Lawschool,0.04,0.7883075648812811,0.0226177652995209,669.5275620000011
0,2,Lawschool,0.048,0.7883765875207068,0.0375460603695756,658.2683669999988
0,2,Lawschool,0.056,0.7878589177250138,0.0432989455456601,670.922470999998
0,2,Lawschool,0.064,0.7882040309221424,0.0506225996784025,686.5873870000014
0,2,Lawschool,0.072,0.7886526780784097,0.0527014111991135,677.2564440000006
0,3,Lawschool,0.0,0.7874102705687466,0.0047508042301264,664.170159
0,3,Lawschool,0.008,0.7877553837658752,0.0115306366088114,663.7450000000001
0,3,Lawschool,0.016,0.7883075648812811,0.0184452168715816,647.7679260000004
0,3,Lawschool,0.024,0.7885146327995582,0.0235917503978487,655.6557870000001
0,3,Lawschool,0.032,0.7887562120375483,0.0346368136417815,657.9308110000002
0,3,Lawschool,0.04,0.7885146327995582,0.0435204693258843,668.8299989999996
0,3,Lawschool,0.048,0.7887907233572612,0.0486168641045847,660.8708609999994
0,3,Lawschool,0.056,0.7895154610712314,0.0599199815710952,672.5365280000005
0,3,Lawschool,0.064,0.7888942573163997,0.0557216388073128,694.2069979999997
0,3,Lawschool,0.072,0.7888942573163997,0.063980491363127,677.9297979999992
0,4,Lawschool,0.0,0.7858917725013804,0.0122222577296445,667.3038100000001
0,4,Lawschool,0.008,0.7879969630038652,0.0127551065931296,668.4500620000003
0,4,Lawschool,0.016,0.7885146327995582,0.0175553385765797,650.6459680000003
0,4,Lawschool,0.024,0.7885491441192711,0.0239674248207832,651.7020009999997
0,4,Lawschool,0.032,0.7886871893981225,0.0378854817172312,657.2723139999998
0,4,Lawschool,0.04,0.7891703478741027,0.0364737358387736,669.1219799999999
0,4,Lawschool,0.048,0.7889287686361126,0.0458976067162941,661.3822520000003
0,4,Lawschool,0.056,0.7890323025952513,0.0553921026486326,679.2739569999994
0,4,Lawschool,0.064,0.7891703478741027,0.0533449992573589,690.9360919999999
0,4,Lawschool,0.072,0.7903092214246272,0.0673572574062103,674.7090279999975
0,5,Lawschool,0.0,0.7856156819436775,0.0116532987598977,669.7290460000002
0,5,Lawschool,0.008,0.7857192159028161,0.0240356428681301,661.9111320000002
0,5,Lawschool,0.016,0.7867890668139149,0.0358527015379807,651.3472529999999
0,5,Lawschool,0.024,0.7863404196576477,0.0358106323080942,650.793095
0,5,Lawschool,0.032,0.7865474875759249,0.0442880582474491,654.1421389999996
0,5,Lawschool,0.04,0.787272225289895,0.0465453178143533,670.2078799999999
0,5,Lawschool,0.048,0.7866165102153506,0.0483783691397904,657.8198329999996
0,5,Lawschool,0.056,0.7870651573716179,0.0597995424391363,672.3535819999997
0,5,Lawschool,0.064,0.7876863611264495,0.0722820176627283,690.0655340000012
0,5,Lawschool,0.072,0.7874102705687466,0.0797279539411519,676.8307480000003
0,6,Lawschool,0.0,0.7858917725013804,0.0024096622531536,672.010449
0,6,Lawschool,0.008,0.785236057426836,0.0193278696546303,669.4325800000001
0,6,Lawschool,0.016,0.7855466593042518,0.0102076982283416,653.9554170000001
0,6,Lawschool,0.024,0.7853741027056874,0.0330547219027851,646.5027110000001
0,6,Lawschool,0.032,0.7859607951408062,0.0270669802714791,660.9580749999996
0,6,Lawschool,0.04,0.7859953064605191,0.0428616596989524,664.9006730000001
0,6,Lawschool,0.048,0.7863404196576477,0.0509790558173583,661.3555509999997
0,6,Lawschool,0.056,0.7862368856985091,0.0528851994871684,679.0427319999999
0,6,Lawschool,0.064,0.7859607951408062,0.0690866253764186,688.9768480000002
0,6,Lawschool,0.072,0.785753727222529,0.0748544138104624,679.8442700000014
0,7,Lawschool,0.0,0.7906888459414688,0.0150246924287361,666.66215
0,7,Lawschool,0.008,0.7888252346769741,0.0086221916042349,669.6348850000002
0,7,Lawschool,0.016,0.7904127553837659,0.0269203073228072,650.8102799999997
0,7,Lawschool,0.024,0.7900331308669244,0.0249412069639476,655.6010220000007
0,7,Lawschool,0.032,0.7912065157371618,0.0483065494024621,655.4506490000003
0,7,Lawschool,0.04,0.791689674213142,0.048518084944436,676.3405859999984
0,7,Lawschool,0.048,0.7913445610160132,0.050720210480899,661.4466390000007
0,7,Lawschool,0.056,0.7912755383765875,0.0680091805162752,671.3362580000012
0,7,Lawschool,0.064,0.7920692987299834,0.0694556424893474,694.1840660000016
0,7,Lawschool,0.072,0.7922073440088349,0.0715711799952297,682.2048930000001
0,8,Lawschool,0.0,0.7888942573163997,0.0073782741716715,667.4244469999999
0,8,Lawschool,0.008,0.7892738818332413,0.0014936958804583,669.7948260000001
0,8,Lawschool,0.016,0.7894464384318056,0.0112786463320052,653.6811929999994
0,8,Lawschool,0.024,0.7897570403092214,0.0266740095699202,657.559757
0,8,Lawschool,0.032,0.7910339591385974,0.0344518860680374,662.2124830000012
0,8,Lawschool,0.04,0.7908268912203202,0.0275388251860006,665.3087570000007
0,8,Lawschool,0.048,0.7899641082274986,0.0476708504847302,661.8659130000015
0,8,Lawschool,0.056,0.7913445610160132,0.0560864393757759,676.1528820000003
0,8,Lawschool,0.064,0.7906543346217559,0.0554310566680453,691.3106060000009
0,8,Lawschool,0.072,0.7908614025400331,0.0590960629006022,676.4923180000005
0,9,Lawschool,0.0,0.7888252346769741,0.0122765123101468,657.605311
0,9,Lawschool,0.008,0.7889287686361126,0.0124410260401409,662.6756760000001
0,9,Lawschool,0.016,0.7900676421866372,0.0236737574556269,653.034956
0,9,Lawschool,0.024,0.7902056874654887,0.0259592443813279,655.5023660000006
0,9,Lawschool,0.032,0.789101325234677,0.0214034814318631,658.9810929999994
0,9,Lawschool,0.04,0.7904127553837659,0.0338669080928631,672.5841750000009
0,9,Lawschool,0.048,0.7899641082274986,0.0393132607915556,662.156817000001
0,9,Lawschool,0.056,0.7908614025400331,0.0455714953811405,674.2745770000001
0,9,Lawschool,0.064,0.7907578685808946,0.0581899962091962,690.8044429999991
0,9,Lawschool,0.072,0.7914480949751519,0.0673111939919138,673.4491519999992
0,10,Lawschool,0.0,0.7885146327995582,0.0066684754901203,663.6487149999999
0,10,Lawschool,0.008,0.7896880176697957,0.0138982334038839,674.3776170000001
0,10,Lawschool,0.016,0.7896880176697957,0.0184203564090284,648.0121389999999
0,10,Lawschool,0.024,0.7897570403092214,0.0263771841060421,647.0645969999996
0,10,Lawschool,0.032,0.7892738818332413,0.0318765545582351,656.8439920000001
0,10,Lawschool,0.04,0.7902056874654887,0.0479803295277232,670.1639109999996
0,10,Lawschool,0.048,0.7898950855880729,0.0513456101592794,665.4369229999993
0,10,Lawschool,0.056,0.7899295969077857,0.0536440389933414,673.3564069999993
0,10,Lawschool,0.064,0.7911374930977361,0.0696388017735481,694.5483160000003
0,10,Lawschool,0.072,0.7904127553837659,0.0711010520786664,676.5906620000005
0,11,Lawschool,0.0,0.7877553837658752,0.0060041924449471,662.913333
0,11,Lawschool,0.008,0.788583655438984,0.0036212546048301,668.8866590000002
0,11,Lawschool,0.016,0.787789895085588,0.0110149264361033,651.8608509999995
0,11,Lawschool,0.024,0.7884456101601325,0.0159787032952534,658.1874029999999
0,11,Lawschool,0.032,0.7892048591938156,0.0257294665080259,660.3310569999994
0,11,Lawschool,0.04,0.789101325234677,0.0249210618978361,669.5909790000005
0,11,Lawschool,0.048,0.7893429044726671,0.0418528237559615,659.1031840000014
0,11,Lawschool,0.056,0.789101325234677,0.0512368246887898,671.7970879999993
0,11,Lawschool,0.064,0.7892393705135284,0.0563468948108938,699.7314689999985
0,11,Lawschool,0.072,0.7895499723909443,0.0681685865469152,675.7114929999989
0,12,Lawschool,0.0,0.7843387631143015,0.0025793595142598,667.618958
0,12,Lawschool,0.008,0.7850980121479846,0.0036577433542625,667.3668599999999
0,12,Lawschool,0.016,0.7856501932633904,0.0167959248373238,652.8168430000001
0,12,Lawschool,0.024,0.7859953064605191,0.022087575005983,653.4173199999996
0,12,Lawschool,0.032,0.7871686913307565,0.0403492635787253,659.5145689999999
0,12,Lawschool,0.04,0.7869271120927664,0.0447388931527713,671.2464069999996
0,12,Lawschool,0.048,0.7876173384870238,0.0499544855335391,666.4663560000008
0,12,Lawschool,0.056,0.7879969630038652,0.0597149314283917,674.3912390000005
0,12,Lawschool,0.064,0.7877208724461623,0.0636920106417764,689.9982819999987
0,12,Lawschool,0.072,0.7873757592490337,0.0728679990621482,681.1231000000007
0,13,Lawschool,0.0,0.7888252346769741,0.0079895127725455,667.32233
0,13,Lawschool,0.008,0.7899986195472115,0.0120392621287497,666.0237670000001
0,13,Lawschool,0.016,0.7897570403092214,0.0139049316856388,654.9597100000001
0,13,Lawschool,0.024,0.7906543346217559,0.0273437711584085,652.2702289999997
0,13,Lawschool,0.032,0.7908268912203202,0.0347050615363425,656.608405
0,13,Lawschool,0.04,0.7904817780231916,0.0366397539724871,667.7217209999999
0,13,Lawschool,0.048,0.79010215350635,0.0549678229601924,660.2069169999995
0,13,Lawschool,0.056,0.7901711761457758,0.0530558470692863,676.363444999999
0,13,Lawschool,0.064,0.7903437327443401,0.0629903968552973,690.8577949999999
0,13,Lawschool,0.072,0.7904817780231916,0.0717240535757506,676.7818009999992
0,14,Lawschool,0.0,0.7878244064053009,0.0008991511375491,666.7114329999999
