seed,dataset,epsilon,acc,disparity,time
14,COMPAS,0.061,0.6761363636363636,0.0697425054745903,110.86068844795228
14,COMPAS,0.076,0.6751893939393939,0.0681945178584912,89.19662833213806
14,COMPAS,0.091,0.6742424242424242,0.075511591029223,91.79132890701294
14,COMPAS,0.106,0.6676136363636364,0.0442724458204334,86.27371859550476
14,COMPAS,0.121,0.6751893939393939,0.081046590651665,86.1100652217865
14,COMPAS,0.1359999999999999,0.6799242424242424,0.1065166503058219,73.97579789161682
15,COMPAS,0.001,0.7045454545454546,0.0292965754577589,82.78915667533875
15,COMPAS,0.016,0.6998106060606061,0.0087193970112405,81.78893494606018
15,COMPAS,0.031,0.7007575757575758,0.0332466755194792,122.34853839874268
15,COMPAS,0.046,0.7026515151515151,0.0324461817569716,141.75605463981628
15,COMPAS,0.061,0.7054924242424242,0.0237193034956141,111.11330819129944
15,COMPAS,0.076,0.6998106060606061,0.0166195971346811,110.8191695213318
15,COMPAS,0.091,0.7035984848484849,0.189780612340322,113.11579465866087
15,COMPAS,0.106,0.7007575757575758,0.1652533338320833,106.6229965686798
15,COMPAS,0.121,0.7007575757575758,0.2719060354985317,76.51293587684631
15,COMPAS,0.1359999999999999,0.7035984848484849,0.2528774758262105,112.0321044921875
16,COMPAS,0.001,0.678030303030303,0.1057062188869901,107.23614192008972
16,COMPAS,0.016,0.6789772727272727,0.0962627238279218,106.57303857803343
16,COMPAS,0.031,0.6714015151515151,0.0756371201426555,122.39048933982848
16,COMPAS,0.046,0.6846590909090909,0.1266364514451296,121.92708492279051
16,COMPAS,0.061,0.6846590909090909,0.149164128092726,106.37832736968994
16,COMPAS,0.076,0.6903409090909091,0.1391336652054387,72.36894273757935
16,COMPAS,0.091,0.6865530303030303,0.1376773905936548,75.42800784111023
16,COMPAS,0.106,0.678030303030303,0.2093246154989226,71.09220361709595
16,COMPAS,0.121,0.6884469696969697,0.149164128092726,112.09866905212402
16,COMPAS,0.1359999999999999,0.6884469696969697,0.2643881417638754,98.63487935066225
17,COMPAS,0.001,0.6808712121212122,0.0668014375561545,93.19832038879396
17,COMPAS,0.016,0.6808712121212122,0.0668014375561545,114.30594968795776
17,COMPAS,0.031,0.6799242424242424,0.0683737646001796,139.94192934036255
17,COMPAS,0.046,0.6799242424242424,0.0762803234501347,139.80638313293457
17,COMPAS,0.061,0.6903409090909091,0.158984725965858,111.13809156417848
17,COMPAS,0.076,0.6808712121212122,0.0271787960467205,100.58044695854188
17,COMPAS,0.091,0.6884469696969697,0.1708445642407906,97.10947942733765
17,COMPAS,0.106,0.6884469696969697,0.2429020664869721,101.68282437324524
17,COMPAS,0.121,0.6912878787878788,0.207277628032345,87.48590087890625
17,COMPAS,0.1359999999999999,0.6837121212121212,0.0979335130278526,67.86183285713196
18,COMPAS,0.001,0.6628787878787878,0.0340243902439024,85.42753028869629
18,COMPAS,0.016,0.6638257575757576,0.065670731707317,113.00332856178284
18,COMPAS,0.031,0.665719696969697,0.0667682926829268,111.5682818889618
18,COMPAS,0.046,0.6628787878787878,0.0340243902439024,146.53118681907654
18,COMPAS,0.061,0.6666666666666666,0.0702439024390244,115.76962280273438
18,COMPAS,0.076,0.6676136363636364,0.0857926829268292,139.36302947998047
18,COMPAS,0.091,0.6609848484848485,0.2580487804878049,100.03269004821776
18,COMPAS,0.106,0.6609848484848485,0.2580487804878049,108.84727382659912
18,COMPAS,0.121,0.6609848484848485,0.2580487804878049,108.67959547042848
18,COMPAS,0.1359999999999999,0.6609848484848485,0.2580487804878049,131.5689091682434
19,COMPAS,0.001,0.6666666666666666,0.0774603802181147,99.58893942832948
19,COMPAS,0.016,0.6676136363636364,0.0785696242847572,83.68919563293457
19,COMPAS,0.031,0.6666666666666666,0.0774603802181147,75.34443044662476
19,COMPAS,0.046,0.6676136363636364,0.0796678857368785,90.21587467193604
19,COMPAS,0.061,0.6638257575757576,0.0796678857368785,114.32802987098694
19,COMPAS,0.076,0.6704545454545454,0.0840938793889273,118.71581673622131
19,COMPAS,0.091,0.6638257575757576,0.132669983416252,109.39247274398804
19,COMPAS,0.106,0.6609848484848485,0.2359175425301747,92.67847204208374
19,COMPAS,0.121,0.6609848484848485,0.2359175425301747,117.46574664115906
19,COMPAS,0.1359999999999999,0.6609848484848485,0.2359175425301747,115.12440061569214
20,COMPAS,0.001,0.6638257575757576,0.0395175513455083,98.38659167289734
20,COMPAS,0.016,0.6666666666666666,0.0321101439381009,146.84489464759827
20,COMPAS,0.031,0.6676136363636364,0.0074756784434203,156.55216646194458
