seed,dataset,lambda_mmd,in_processing,acc,disparity,time
11,Lawschool,0.0,True,0.7901366648260629,0.0699656531104713,780.369514
11,Lawschool,0.1,True,0.7894809497515185,0.0664782876542055,824.6729679999999
11,Lawschool,0.25,True,0.7898260629486472,0.0447481006996727,823.0355179999988
11,Lawschool,0.5,True,0.7892048591938156,0.0307509653032998,803.7299540000004
11,Lawschool,1.0,True,0.7885146327995582,0.0179383590801684,801.8378720000001
11,Lawschool,2.0,True,0.7874102705687466,0.0058601395726979,825.5310229999995
11,Lawschool,3.0,True,0.7872032026504694,0.0010125048105407,825.3787260000026
11,Lawschool,4.0,True,0.7865819988956377,0.0009965610002682,810.9997840000033
11,Lawschool,5.0,True,0.7868235781336278,0.0050541757133572,806.5638950000066
11,Lawschool,10.0,True,0.785236057426836,0.0017408382212354,809.1091250000027
12,Lawschool,0.0,True,0.7873757592490337,0.0861471740051382,768.9415499999999
12,Lawschool,0.1,True,0.7875828271673109,0.069123998599779,837.0141389999999
12,Lawschool,0.25,True,0.7869961347321922,0.0564830946874533,824.1660140000004
12,Lawschool,0.5,True,0.7855811706239647,0.0261060343185269,797.9715020000003
12,Lawschool,1.0,True,0.7864439536167863,0.031400999266256,800.2293189999982
12,Lawschool,2.0,True,0.7854431253451132,0.0213354237082955,819.6222190000044
12,Lawschool,3.0,True,0.7851670347874102,0.011084159812177,826.6461810000001
12,Lawschool,4.0,True,0.7843042517945886,0.008981412103169,811.4114639999971
12,Lawschool,5.0,True,0.7849944781888459,0.0095907729178421,819.194101999994
12,Lawschool,10.0,True,0.7820610160132524,0.0048032727190161,814.6900479999968
13,Lawschool,0.0,True,0.7904127553837659,0.0842172374671919,781.0880990000002
13,Lawschool,0.1,True,0.7910339591385974,0.0689273537401799,822.1562780000004
13,Lawschool,0.25,True,0.7910339591385974,0.0529214103103009,821.1796940000004
13,Lawschool,0.5,True,0.7907233572611817,0.0367586921852855,801.1640210000005
13,Lawschool,1.0,True,0.7896535063500828,0.0331222068610744,796.3402849999984
13,Lawschool,2.0,True,0.7891358365543898,0.015508451089156,820.2171229999985
13,Lawschool,3.0,True,0.7879969630038652,0.0079939950156113,830.3774169999997
13,Lawschool,4.0,True,0.786271397018222,0.0007093241250717,814.9673019999973
13,Lawschool,5.0,True,0.7886181667586969,0.0121656076451433,811.3778289999973
13,Lawschool,10.0,True,0.7874792932081722,0.0031656971373397,811.439698000002
14,Lawschool,0.0,True,0.7905853119823302,0.0683289946944003,774.4508860000001
14,Lawschool,0.1,True,0.7909304251794589,0.0521211951040146,836.7604979999996
14,Lawschool,0.25,True,0.7899295969077857,0.0432497024044044,821.2187830000003
14,Lawschool,0.5,True,0.7897570403092214,0.0384774099030563,805.7241890000005
14,Lawschool,1.0,True,0.7889287686361126,0.0282252109985595,811.2361439999986
14,Lawschool,2.0,True,0.7882040309221424,0.0107910513318092,820.0594309999979
14,Lawschool,3.0,True,0.7873067366096079,0.0072921750614174,828.5595040000007
14,Lawschool,4.0,True,0.7862368856985091,0.0052211339552818,818.3130450000026
14,Lawschool,5.0,True,0.7856847045831032,0.0060143662755456,814.8961299999937
14,Lawschool,10.0,True,0.7827857537272225,0.0014392655143401,807.3795410000021
15,Lawschool,0.0,True,0.7896535063500828,0.0825879218410688,792.3745430000001
15,Lawschool,0.1,True,0.7900331308669244,0.0534269701568736,815.1549080000004
15,Lawschool,0.25,True,0.7898260629486472,0.0400287903715443,820.2761090000022
15,Lawschool,0.5,True,0.7891358365543898,0.0292473285959365,801.4241100000017
15,Lawschool,1.0,True,0.7879279403644396,0.0147531572017281,794.2998650000009
15,Lawschool,2.0,True,0.7874102705687466,0.0107856646790314,814.7583200000008
15,Lawschool,3.0,True,0.7863059083379348,0.0004261357597709,838.692793000002
15,Lawschool,4.0,True,0.7875138045278851,0.0020600023884085,800.2376230000009
15,Lawschool,5.0,True,0.7856501932633904,0.0053727598524751,801.7236020000055
15,Lawschool,10.0,True,0.7850635008282717,0.0015842047353098,805.9202870000008
16,Lawschool,0.0,True,0.788583655438984,0.0738433173013546,778.3629309999999
16,Lawschool,0.1,True,0.7884110988404197,0.0560296558890772,819.6702810000006
16,Lawschool,0.25,True,0.7878934290447267,0.0417477158671834,828.0924890000006
16,Lawschool,0.5,True,0.7877208724461623,0.0286012439499359,806.251855999999
16,Lawschool,1.0,True,0.7874102705687466,0.0193146517797437,802.2151889999986
16,Lawschool,2.0,True,0.7874447818884595,0.0132498899798507,823.409048999998
16,Lawschool,3.0,True,0.786029817780232,0.0054887475234306,831.7888039999998
16,Lawschool,4.0,True,0.7870651573716179,0.0050136636106526,808.5658259999982
16,Lawschool,5.0,True,0.784959966869133,0.0008433904614929,825.1884480000008
16,Lawschool,10.0,True,0.782406129210381,0.0006569764680448,812.253813999996
17,Lawschool,0.0,True,0.791172004417449,0.0704274108695584,778.7597499999999
17,Lawschool,0.1,True,0.7915171176145775,0.0586736704975818,830.720045
17,Lawschool,0.25,True,0.7908614025400331,0.0418286297687401,825.7813229999992
17,Lawschool,0.5,True,0.7897915516289343,0.0269373909188264,803.1144039999999
17,Lawschool,1.0,True,0.7891358365543898,0.0224245720271379,802.6055969999979
17,Lawschool,2.0,True,0.7887907233572612,0.008072494684488,833.5942320000031
17,Lawschool,3.0,True,0.7893083931529542,0.0104078855346265,833.1065700000036
17,Lawschool,4.0,True,0.7884456101601325,0.0071592569523149,806.4139909999976
17,Lawschool,5.0,True,0.7876863611264495,0.0036208510126791,816.4005930000058
17,Lawschool,10.0,True,0.7881350082827168,0.0014160063255372,814.2691810000033
18,Lawschool,0.0,True,0.7884110988404197,0.0778026072135337,782.4014189999999
18,Lawschool,0.1,True,0.7874792932081722,0.0732578963938534,831.7128780000003
18,Lawschool,0.25,True,0.7874447818884595,0.0519478882981693,833.9559260000005
18,Lawschool,0.5,True,0.7874447818884595,0.0402720545357543,810.3065189999998
18,Lawschool,1.0,True,0.7867545554942021,0.0293531556108364,815.3784159999996
18,Lawschool,2.0,True,0.7853050800662618,0.0176922492354076,830.5593020000015
18,Lawschool,3.0,True,0.7852015461071231,0.0150724928193452,830.7419399999999
18,Lawschool,4.0,True,0.78444229707344,0.0088253813656581,829.7128100000045
18,Lawschool,5.0,True,0.7841316951960243,0.0079195603826373,824.3353099999949
18,Lawschool,10.0,True,0.7836140254003313,0.0059193874575829,812.3639280000061
19,Lawschool,0.0,True,0.7911029817780232,0.0741793893855227,800.2388879999999
19,Lawschool,0.1,True,0.7909649364991718,0.0620834613865933,848.0276279999998
19,Lawschool,0.25,True,0.7896535063500828,0.0413640783971542,840.4760970000007
19,Lawschool,0.5,True,0.7899986195472115,0.0318526575084339,829.6710430000003
19,Lawschool,1.0,True,0.789101325234677,0.0179931278652373,832.5497230000001
19,Lawschool,2.0,True,0.7895499723909443,0.0097984258928126,853.9814279999991
19,Lawschool,3.0,True,0.788583655438984,0.0107240645483952,860.2502280000008
19,Lawschool,4.0,True,0.7887562120375483,0.0093366300163859,838.7247319999988
19,Lawschool,5.0,True,0.7891703478741027,0.0070073034464091,839.1953609999982
19,Lawschool,10.0,True,0.7865129762562121,0.0010813007345554,847.407944999999
20,Lawschool,0.0,True,0.7882385422418553,0.0633609004395156,776.5168049999997
20,Lawschool,0.1,True,0.7879969630038652,0.0514892412746068,820.9289369999997
20,Lawschool,0.25,True,0.788065985643291,0.0422757100093286,809.7702669999999
20,Lawschool,0.5,True,0.7877208724461623,0.0290201499291536,809.1707870000009
20,Lawschool,1.0,True,0.7865474875759249,0.0181713081834852,810.361993999999
20,Lawschool,2.0,True,0.7854776366648261,0.0118894624694554,809.317331000002
20,Lawschool,3.0,True,0.7858917725013804,0.004284821532143,814.7690520000033
20,Lawschool,4.0,True,0.7841316951960243,0.0025117687387339,816.836086000003
20,Lawschool,5.0,True,0.7852015461071231,0.004419128013413,824.3450499999963
20,Lawschool,10.0,True,0.7826477084483711,0.0020045927072029,817.3509989999948
21,Lawschool,0.0,True,0.7912410270568746,0.0852989389809588,784.2286940000001
21,Lawschool,0.1,True,0.7917932081722805,0.0597839555396387,819.7536309999996
21,Lawschool,0.25,True,0.7909304251794589,0.0470140667773212,816.3907800000015
21,Lawschool,0.5,True,0.7913100496963004,0.0372150196625588,810.0533509999987
21,Lawschool,1.0,True,0.7894809497515185,0.0143138309150958,804.1473069999993
21,Lawschool,2.0,True,0.7892048591938156,0.013636685053424,815.7677590000021
21,Lawschool,3.0,True,0.7868580894533407,0.008328928129658,818.588211000002
21,Lawschool,4.0,True,0.7865474875759249,0.0085174725485135,816.1039369999999
21,Lawschool,5.0,True,0.7868926007730536,0.0090781105265298,805.7494799999986
21,Lawschool,10.0,True,0.7868926007730536,0.005618363587098,813.5875869999945
22,Lawschool,0.0,True,0.7909304251794589,0.0692721726678125,777.7920339999996
22,Lawschool,0.1,True,0.7906543346217559,0.0592163386697332,818.5421079999996
22,Lawschool,0.25,True,0.7907233572611817,0.0474056968081205,810.0499309999977
22,Lawschool,0.5,True,0.7905508006626173,0.0340807292970241,802.9180030000025
22,Lawschool,1.0,True,0.7891703478741027,0.0152235174414454,806.5545459999994
22,Lawschool,2.0,True,0.7876173384870238,0.0058419502445569,812.3606130000007
22,Lawschool,3.0,True,0.7877553837658752,0.0002405067549292,820.0577019999982
22,Lawschool,4.0,True,0.7856156819436775,0.0020609492008517,819.2437000000027
22,Lawschool,5.0,True,0.787272225289895,0.003854323056617,816.1272939999981
22,Lawschool,10.0,True,0.7823025952512425,0.007423683554978,824.8090369999991
23,Lawschool,0.0,True,0.7907233572611817,0.0804589756609715,783.6296440000001
23,Lawschool,0.1,True,0.790378244064053,0.0674169377095852,827.33464
23,Lawschool,0.25,True,0.788859745996687,0.0487833908949758,816.6008300000012
23,Lawschool,0.5,True,0.789101325234677,0.0381121687684614,806.0635789999997
23,Lawschool,1.0,True,0.7890668139149641,0.0283366863621852,815.3876730000011
23,Lawschool,2.0,True,0.7882730535615682,0.0177684600351628,806.1592149999997
23,Lawschool,3.0,True,0.7882385422418553,0.0133455458294467,818.3999870000007
23,Lawschool,4.0,True,0.7878244064053009,0.0104981975765064,821.3501570000008
23,Lawschool,5.0,True,0.7895499723909443,0.0110303225568852,810.7035259999975
23,Lawschool,10.0,True,0.7861678630590834,0.0074632626782748,820.7275999999983
24,Lawschool,0.0,True,0.7876518498067366,0.0795995092290129,783.4132920000002
24,Lawschool,0.1,True,0.7876518498067366,0.0636695382165805,821.2441960000006
24,Lawschool,0.25,True,0.7870996686913307,0.050295365766337,812.7589319999988
24,Lawschool,0.5,True,0.787030646051905,0.0361435313028043,809.7214499999991
24,Lawschool,1.0,True,0.7872377139701823,0.0295810820098676,809.5096129999984
24,Lawschool,2.0,True,0.7856156819436775,0.0179551388360798,817.9271109999972
24,Lawschool,3.0,True,0.7859953064605191,0.0138138537207652,817.1307540000016
24,Lawschool,4.0,True,0.7848219215902816,0.0087735454209695,826.0090899999996
24,Lawschool,5.0,True,0.7854431253451132,0.0097863937031146,831.4920180000045
24,Lawschool,10.0,True,0.7839936499171728,0.0039226964406559,817.0324340000079
25,Lawschool,0.0,True,0.787030646051905,0.0819489765006785,786.8338129999997
25,Lawschool,0.1,True,0.7866510215350635,0.0693611880634753,831.2445270000007
25,Lawschool,0.25,True,0.7872032026504694,0.0522862836924918,808.564848
25,Lawschool,0.5,True,0.7869271120927664,0.037163933278813,801.1614379999992
25,Lawschool,1.0,True,0.7864439536167863,0.0291659783899048,790.5368119999985
25,Lawschool,2.0,True,0.7852705687465489,0.0210086249230321,815.1493719999999
25,Lawschool,3.0,True,0.7831653782440641,0.019042130545246,815.3813380000029
25,Lawschool,4.0,True,0.7839936499171728,0.0111468932708526,813.0120519999982
25,Lawschool,5.0,True,0.7833379348426284,0.0089040580285817,810.2909979999968
25,Lawschool,10.0,True,0.7826131971286582,0.0061400022579247,811.7550679999986
26,Lawschool,0.0,True,0.7864094422970734,0.0883652840609436,788.6212650000002
26,Lawschool,0.1,True,0.7868926007730536,0.0734314623207591,820.0734350000002
26,Lawschool,0.25,True,0.7858572611816675,0.0619043172375471,811.5912769999995
26,Lawschool,0.5,True,0.784959966869133,0.0478380104320316,809.9470930000007
26,Lawschool,1.0,True,0.7855811706239647,0.0352490347456931,802.4975149999991
26,Lawschool,2.0,True,0.7843732744340144,0.0209783727705649,809.440967999999
26,Lawschool,3.0,True,0.7841316951960243,0.0189009734398711,827.3677330000028
26,Lawschool,4.0,True,0.7841662065157372,0.0182752021618756,825.3100830000039
26,Lawschool,5.0,True,0.7837175593594699,0.0165874545166716,819.8940849999999
26,Lawschool,10.0,True,0.783199889563777,0.0065602400588668,816.5598279999977
27,Lawschool,0.0,True,0.7885491441192711,0.0773122778682913,784.360201
27,Lawschool,0.1,True,0.7876863611264495,0.0750959342992195,824.8505979999991
27,Lawschool,0.25,True,0.7878934290447267,0.0507920863777261,815.6711509999986
27,Lawschool,0.5,True,0.7868926007730536,0.0395891234297014,802.6243750000012
27,Lawschool,1.0,True,0.7871686913307565,0.0275526187787431,806.6578059999993
27,Lawschool,2.0,True,0.786029817780232,0.0198308580584893,810.1563070000011
27,Lawschool,3.0,True,0.7844768083931529,0.0185974746088392,823.8520480000007
27,Lawschool,4.0,True,0.7839246272777471,0.009914458063765,820.7216469999985
27,Lawschool,5.0,True,0.7827857537272225,0.0065980626769917,817.7348229999989
27,Lawschool,10.0,True,0.7813362782992822,0.0081321636309252,829.8146080000006
28,Lawschool,0.0,True,0.7894464384318056,0.0742630626883016,796.6238819999999
28,Lawschool,0.1,True,0.7901711761457758,0.0617125990604389,820.0467069999995
28,Lawschool,0.25,True,0.7891703478741027,0.0440365885310465,813.1939839999995
28,Lawschool,0.5,True,0.7889632799558255,0.0300220041977225,810.4107339999991
28,Lawschool,1.0,True,0.7890323025952513,0.0280953547697932,816.1450499999992
28,Lawschool,2.0,True,0.7866855328547764,0.0165675395693404,822.2050850000014
28,Lawschool,3.0,True,0.7886526780784097,0.0162209035667075,818.4189619999997
28,Lawschool,4.0,True,0.7862368856985091,0.0064025303617625,832.222861000002
28,Lawschool,5.0,True,0.7862023743787963,0.0083154001599302,810.2128360000061
28,Lawschool,10.0,True,0.7854086140254003,0.0075547292490766,821.7084440000035
29,Lawschool,0.0,True,0.7905853119823302,0.0832640390214841,811.5464220000001
29,Lawschool,0.1,True,0.7891358365543898,0.06720673097191,839.1966670000002
29,Lawschool,0.25,True,0.7893429044726671,0.0525079663691606,833.717842
29,Lawschool,0.5,True,0.7884801214798454,0.0394887196968651,825.9714530000019
29,Lawschool,1.0,True,0.7876863611264495,0.0304559725752729,837.2061610000019
29,Lawschool,2.0,True,0.7876518498067366,0.0213226088630938,842.8143510000009
29,Lawschool,3.0,True,0.7873067366096079,0.0179432472803601,846.8761300000006
29,Lawschool,4.0,True,0.786271397018222,0.0199110015042192,857.9276950000021
29,Lawschool,5.0,True,0.7859262838210933,0.0150900499891436,847.2644220000002
29,Lawschool,10.0,True,0.7833724461623413,0.0049443811983659,837.2808189999996
30,Lawschool,0.0,True,0.7888942573163997,0.0803807909850147,787.351017
30,Lawschool,0.1,True,0.7885146327995582,0.0668730900959168,820.618821
30,Lawschool,0.25,True,0.7886871893981225,0.0572177453083661,811.2204320000001
30,Lawschool,0.5,True,0.788342076200994,0.0403859802212968,815.0926709999985
30,Lawschool,1.0,True,0.7874102705687466,0.025096039223544,797.4587939999983
30,Lawschool,2.0,True,0.7869616234124793,0.0129200401932362,820.690757999997
30,Lawschool,3.0,True,0.7868926007730536,0.0124285604577709,823.6117119999981
30,Lawschool,4.0,True,0.7861678630590834,0.0089093935878975,828.6331029999928
30,Lawschool,5.0,True,0.7857192159028161,0.007909292295315,811.5881140000056
30,Lawschool,10.0,True,0.7846838763114301,0.0142211693372163,812.2252069999959
31,Lawschool,0.0,True,0.78986057426836,0.0691905755912334,791.5462899999998
31,Lawschool,0.1,True,0.7893083931529542,0.0542679164531574,817.2450069999995
31,Lawschool,0.25,True,0.7887562120375483,0.036790037848955,819.1554639999995
31,Lawschool,0.5,True,0.7887907233572612,0.02374744757904,810.0775849999991
31,Lawschool,1.0,True,0.7874447818884595,0.0092509068387266,803.8148419999998
31,Lawschool,2.0,True,0.7867890668139149,0.0015610724985947,812.9017709999971
31,Lawschool,3.0,True,0.7861333517393705,0.0031033690965754,821.12889
31,Lawschool,4.0,True,0.7860643290999448,0.0029325314314667,813.5516840000055
31,Lawschool,5.0,True,0.7847874102705688,0.0010901961841006,809.6196299999938
31,Lawschool,10.0,True,0.7836140254003313,0.0111943580079273,819.2834179999991
32,Lawschool,0.0,True,0.7883075648812811,0.0756884235797669,790.5254620000001
32,Lawschool,0.1,True,0.7874792932081722,0.0565657566306149,814.8450249999996
32,Lawschool,0.25,True,0.787548315847598,0.0461177758092521,817.0494550000003
32,Lawschool,0.5,True,0.7873757592490337,0.0329335760921203,809.1527289999995
32,Lawschool,1.0,True,0.7867545554942021,0.0178843449366227,801.2381749999986
32,Lawschool,2.0,True,0.7869616234124793,0.0167824027467219,821.7826889999997
32,Lawschool,3.0,True,0.7859262838210933,0.0112018364920589,812.7119919999968
32,Lawschool,4.0,True,0.7853395913859746,0.0109356662086566,828.2581609999979
32,Lawschool,5.0,True,0.7843387631143015,0.0094757988380492,812.5486669999955
32,Lawschool,10.0,True,0.7849944781888459,0.0072028804551255,814.673268999999
33,Lawschool,0.0,True,0.7957965212589729,0.0820519171769522,795.747719
33,Lawschool,0.1,True,0.7946921590281613,0.0585710251341428,816.7798269999994
33,Lawschool,0.25,True,0.7951753175041414,0.0548799932388155,818.9808080000003
33,Lawschool,0.5,True,0.7946576477084484,0.0372859227196133,807.365221
33,Lawschool,1.0,True,0.7941054665930425,0.0251221476405451,799.9585710000028
33,Lawschool,2.0,True,0.7921383213694092,0.0130990154268746,817.2212380000019
33,Lawschool,3.0,True,0.7921383213694092,0.013424214758209,822.1880730000012
33,Lawschool,4.0,True,0.791172004417449,0.0108853607814039,824.0142809999961
33,Lawschool,5.0,True,0.7901366648260629,0.0127652671916083,817.5035889999999
33,Lawschool,10.0,True,0.7871341800110436,0.0016851448424231,817.6900640000022
34,Lawschool,0.0,True,0.7894119271120927,0.0687819726088946,783.4921679999998
34,Lawschool,0.1,True,0.7889287686361126,0.0679503171450159,817.4474649999993
34,Lawschool,0.25,True,0.7873412479293208,0.0567826641526803,823.9556019999982
34,Lawschool,0.5,True,0.7886526780784097,0.0391633178844154,816.9696120000008
34,Lawschool,1.0,True,0.7872377139701823,0.0282261244456025,801.6672930000022
34,Lawschool,2.0,True,0.7869271120927664,0.0193364329265672,820.6850840000043
34,Lawschool,3.0,True,0.7864784649364992,0.0155526164516563,836.2567880000024
34,Lawschool,4.0,True,0.7857882385422419,0.0108964931673723,823.8114180000011
34,Lawschool,5.0,True,0.7866510215350635,0.0119211064470618,815.5273779999989
34,Lawschool,10.0,True,0.7847874102705688,0.0044488057032828,825.4716370000024
35,Lawschool,0.0,True,0.7955894533406958,0.0812474410367834,786.4103789999999
35,Lawschool,0.1,True,0.7948992269464384,0.0683483970306191,846.1590619999997
