Unnamed: 0,seed,dataset,lambda,acc,disparity,time
0,9,AdultCensus,0.75,0.839486794513069,0.0322370320184053,486.4824260000005
0,9,AdultCensus,0.8500000000000001,0.8394185491025729,0.0172560564081975,480.2809769999994
0,9,AdultCensus,0.95,0.826247184876817,0.0251972669734286,464.3278019999998
0,10,AdultCensus,0.05,0.8550467481061899,0.158240624667735,463.97124700000006
0,10,AdultCensus,0.15,0.8495188698560022,0.1637024812229016,471.496365
0,10,AdultCensus,0.25,0.8497236060874906,0.1713409650332919,463.03668200000016
0,10,AdultCensus,0.35,0.8499965877294752,0.1373313483235832,465.683607
0,10,AdultCensus,0.45,0.8462430901521872,0.1315459925367247,466.6448559999999
0,10,AdultCensus,0.55,0.8488364157510407,0.1044433190873849,460.9825289999999
0,10,AdultCensus,0.65,0.8441274824268068,0.0732552866269277,464.4430229999998
0,10,AdultCensus,0.75,0.8439227461953184,0.0626681423613815,485.8732719999998
0,10,AdultCensus,0.8500000000000001,0.8330717259264314,0.0093652091024446,473.8868540000003
0,10,AdultCensus,0.95,0.8293182283491435,0.0002256981172769,457.2704020000001
0,11,AdultCensus,0.05,0.8478809800040947,0.176090247713513,460.917952
0,11,AdultCensus,0.15,0.8478809800040947,0.1447862722876275,470.9865470000002
0,11,AdultCensus,0.25,0.8492458882140176,0.1307461868262378,465.2843550000002
0,11,AdultCensus,0.35,0.8480857162355832,0.0987489511779117,468.1441619999996
0,11,AdultCensus,0.45,0.8452876544052412,0.1146430875095138,465.8221230000008
0,11,AdultCensus,0.55,0.8459018630997065,0.0965714168331537,467.423143
0,11,AdultCensus,0.65,0.8441274824268068,0.0595394766257564,465.98520500000086
0,11,AdultCensus,0.75,0.839486794513069,0.0200720884336077,487.73687100000006
0,11,AdultCensus,0.8500000000000001,0.8388043404081076,0.0072093917093408,479.7544800000005
0,11,AdultCensus,0.95,0.8273391114447554,0.0226536291311104,458.31932100000085
0,12,AdultCensus,0.05,0.8523169316863441,0.1610703046563657,463.333356
0,12,AdultCensus,0.15,0.8515662321708866,0.1408848528096629,465.982383
0,12,AdultCensus,0.25,0.8496553606769944,0.1441271845073488,465.5637730000001
0,12,AdultCensus,0.35,0.8458336176892104,0.1125187590646926,463.278703
0,12,AdultCensus,0.45,0.8478127345935986,0.1032764166508561,465.3553969999998
0,12,AdultCensus,0.55,0.850406060192452,0.0863513325427851,465.4621479999996
0,12,AdultCensus,0.65,0.8431720466798608,0.067562334350566,462.1739159999997
0,12,AdultCensus,0.75,0.8467208080256603,0.0421452493215811,486.7982190000002
0,12,AdultCensus,0.8500000000000001,0.8330034805159353,0.0011076027671463,478.0730570000005
0,12,AdultCensus,0.95,0.8360062785777657,0.0140333266378486,458.6517720000011
0,13,AdultCensus,0.05,0.8482904524670716,0.183064538438131,462.139148
0,13,AdultCensus,0.15,0.8453558998157374,0.1958608394381168,463.4612609999999
0,13,AdultCensus,0.25,0.848017470825087,0.1514316796558352,462.0840840000001
0,13,AdultCensus,0.35,0.847062035078141,0.1411924090276188,464.68411900000046
0,13,AdultCensus,0.45,0.8436497645533337,0.1103798923143856,467.17069100000026
0,13,AdultCensus,0.55,0.8427625742168839,0.1019854273180782,466.3410329999997
0,13,AdultCensus,0.65,0.8363475056302464,0.058273731533711,465.3631050000004
0,13,AdultCensus,0.75,0.8373029413771924,0.0432278188675322,486.3828919999996
0,13,AdultCensus,0.8500000000000001,0.8315703268955162,0.0129254591895328,474.328732
0,13,AdultCensus,0.95,0.828089810960213,0.006116687078816,461.0529330000009
0,14,AdultCensus,0.05,0.8512932505289019,0.1664948956031736,460.492174
0,14,AdultCensus,0.15,0.8532041220227939,0.1639346165995659,468.5177450000001
0,14,AdultCensus,0.25,0.8493823790350099,0.1449971712693192,461.2282190000001
0,14,AdultCensus,0.35,0.8491776428035215,0.1320013809320285,466.9610149999999
0,14,AdultCensus,0.45,0.8452876544052412,0.0951610154587668,464.9531049999996
0,14,AdultCensus,0.55,0.8474032621306217,0.0805065974719385,465.2335210000001
0,14,AdultCensus,0.65,0.8453558998157374,0.0848036269798232,464.4076240000004
0,14,AdultCensus,0.75,0.8395550399235652,0.0467373594307407,485.8862339999996
0,14,AdultCensus,0.8500000000000001,0.8338906708523852,0.0066994487800614,471.1308520000002
0,14,AdultCensus,0.95,0.8214017607315908,0.0467414049662826,459.1423299999988
0,15,AdultCensus,0.05,0.858390773220501,0.1718597070292606,463.022921
0,15,AdultCensus,0.15,0.8574353374735549,0.1459903453821004,469.015891
0,15,AdultCensus,0.25,0.8518392138128711,0.1799896652822962,460.7132180000003
0,15,AdultCensus,0.35,0.8496553606769944,0.0865657185853924,464.9339490000002
0,15,AdultCensus,0.45,0.8527946495598171,0.1169072254828489,466.935121
0,15,AdultCensus,0.55,0.8438545007848223,0.0718829278928946,466.6032290000003
0,15,AdultCensus,0.65,0.8422848563434109,0.0411332852277533,464.98174299999937
0,15,AdultCensus,0.75,0.839964512386542,0.0338812762942132,485.9618630000005
0,15,AdultCensus,0.8500000000000001,0.8332082167474237,0.0123202322356177,472.53877699999975
0,15,AdultCensus,0.95,0.8353920698833004,0.0015376444432153,458.7396050000007
0,16,AdultCensus,0.05,0.8529993857913055,0.1420575369408317,460.53368
0,16,AdultCensus,0.15,0.8469255442571487,0.1196168375119902,464.9003379999999
0,16,AdultCensus,0.25,0.8514297413498942,0.1293023066753656,464.081326
0,16,AdultCensus,0.35,0.8503378147819559,0.1313089219635099,463.29465400000026
0,16,AdultCensus,0.45,0.8482904524670716,0.1095507765923661,464.8271319999999
0,16,AdultCensus,0.55,0.839009076639596,0.062050943404387,468.5960520000008
0,16,AdultCensus,0.65,0.8420801201119225,0.059801742075988,458.78386000000046
0,16,AdultCensus,0.75,0.83805364089265,0.044530054319201,484.2175820000002
0,16,AdultCensus,0.8500000000000001,0.8306148911485702,0.0116320153273057,473.589317
0,16,AdultCensus,0.95,0.8241998225619327,0.0144114248324877,458.3219680000002
0,17,AdultCensus,0.05,0.8549785026956938,0.172443695536505,463.88858
0,17,AdultCensus,0.15,0.8570258650105781,0.1561905358186875,462.796396
0,17,AdultCensus,0.25,0.8562751654951205,0.1537238594855319,460.8153969999999
0,17,AdultCensus,0.35,0.8545007848222207,0.1114956010966719,461.7814480000002
0,17,AdultCensus,0.45,0.8498600969084829,0.0876806183663877,462.8054849999999
0,17,AdultCensus,0.55,0.8438545007848223,0.0621317354316416,465.5918309999997
0,17,AdultCensus,0.65,0.839486794513069,0.0453999543382274,464.6566780000003
0,17,AdultCensus,0.75,0.8384631133556268,0.0422627335730471,488.54281700000047
0,17,AdultCensus,0.8500000000000001,0.8359380331672696,0.0127335835450659,474.5661889999992
0,17,AdultCensus,0.95,0.8317750631270047,0.0096527576305109,460.393392
0,18,AdultCensus,0.05,0.8512250051184058,0.1812526031125894,463.146859
0,18,AdultCensus,0.15,0.846584317204668,0.1609696526305997,468.20635200000015
0,18,AdultCensus,0.25,0.847539752951614,0.1449891601573139,463.0595739999999
0,18,AdultCensus,0.35,0.8469255442571487,0.1213387771383653,464.23279
0,18,AdultCensus,0.45,0.8451511635842489,0.1093698854337152,467.8914869999999
0,18,AdultCensus,0.55,0.8425578379853955,0.0866393177477597,466.3642209999998
0,18,AdultCensus,0.65,0.8421483655224186,0.0649489475673415,461.1397319999997
0,18,AdultCensus,0.75,0.8413976660069611,0.0523626206021538,481.8283500000007
0,18,AdultCensus,0.8500000000000001,0.8330717259264314,0.0116237095475256,472.7560880000001
0,18,AdultCensus,0.95,0.8291134921176551,0.0077401169714141,459.84816300000057
0,19,AdultCensus,0.05,0.8497236060874906,0.1748315648058828,466.383281
0,19,AdultCensus,0.15,0.8482904524670716,0.18238898933833,469.582309
0,19,AdultCensus,0.25,0.8491093973930253,0.1370697158403157,459.7137040000002
0,19,AdultCensus,0.35,0.8469937896676448,0.1031431135174083,465.956256
0,19,AdultCensus,0.45,0.8478127345935986,0.1038192743397693,467.2914820000001
0,19,AdultCensus,0.55,0.846584317204668,0.0839252765586358,466.3585970000004
0,19,AdultCensus,0.65,0.8415341568279533,0.0601571851372986,460.7414170000011
0,19,AdultCensus,0.75,0.8393503036920767,0.0402878718242684,488.15268900000046
0,19,AdultCensus,0.8500000000000001,0.8273391114447554,0.014475472940099,475.4917910000004
0,19,AdultCensus,0.95,0.8257012215928479,0.0218116000585861,461.8673100000015
0,20,AdultCensus,0.05,0.8474032621306217,0.1765761443319649,463.801141
0,20,AdultCensus,0.15,0.8482222070565755,0.1665661418986024,466.571567
0,20,AdultCensus,0.25,0.8487681703405446,0.1254337254862711,463.1350810000001
0,20,AdultCensus,0.35,0.8479492254145908,0.1204771100244733,459.3920149999999
0,20,AdultCensus,0.45,0.8482904524670716,0.1160303538509368,470.7189579999995
0,20,AdultCensus,0.55,0.8433767829113492,0.0708139753823788,465.5119580000001
0,20,AdultCensus,0.65,0.8450829181737528,0.0700649292834008,462.31898400000046
0,20,AdultCensus,0.75,0.839009076639596,0.0402443120934361,483.4573840000003
0,20,AdultCensus,0.8500000000000001,0.8364839964512386,0.0134317229144551,474.6300520000004
0,20,AdultCensus,0.95,0.8263154302873131,0.0264546742974578,457.9447769999988
0,21,AdultCensus,0.05,0.8512250051184058,0.1454003470004279,455.634735
0,21,AdultCensus,0.15,0.8537500853067631,0.1461809925561451,471.567594
0,21,AdultCensus,0.25,0.8484269432880639,0.1413977624164384,464.9411809999999
0,21,AdultCensus,0.35,0.8493141336245138,0.1160471254408655,462.7101709999997
0,21,AdultCensus,0.45,0.8468572988466526,0.0965336428088061,467.4452599999995
0,21,AdultCensus,0.55,0.848017470825087,0.1093260054263615,466.29878800000006
0,21,AdultCensus,0.65,0.8435132737323415,0.0597519347487409,460.5520690000012
0,21,AdultCensus,0.75,0.8351190882413158,0.0294730484388142,486.07468599999993
0,21,AdultCensus,0.8500000000000001,0.8327987442844469,0.0116262008512683,471.2528940000002
0,21,AdultCensus,0.95,0.8207193066266294,0.0287824627754553,457.3852349999997
0,22,AdultCensus,0.05,0.8472667713096295,0.1852395667683771,458.849866
0,22,AdultCensus,0.15,0.8520439500443595,0.1689027839126851,467.9913409999999
0,22,AdultCensus,0.25,0.8508837780659251,0.1507762442298441,461.0838789999998
0,22,AdultCensus,0.35,0.8469255442571487,0.1146275124352642,465.6790019999999
0,22,AdultCensus,0.45,0.8441274824268068,0.1049780634921388,466.0425020000002
0,22,AdultCensus,0.55,0.8438545007848223,0.0881261956006979,464.8294539999997
0,22,AdultCensus,0.65,0.8420801201119225,0.0700484079505687,460.1486539999996
0,22,AdultCensus,0.75,0.841875383880434,0.0623357134890709,489.1502730000011
0,22,AdultCensus,0.8500000000000001,0.8318433085375009,0.0160570466158419,471.0907930000003
0,22,AdultCensus,0.95,0.8269978843922746,0.0036293674278622,460.1260450000009
0,23,AdultCensus,0.05,0.8479492254145908,0.1723638489552079,463.037724
0,23,AdultCensus,0.15,0.8529993857913055,0.156977950107113,472.4036640000001
0,23,AdultCensus,0.25,0.852726404149321,0.1427211566917891,461.4063329999999
0,23,AdultCensus,0.35,0.8500648331399714,0.133877400383197,465.7594589999999
0,23,AdultCensus,0.45,0.8395550399235652,0.0841885721141867,467.5980830000008
0,23,AdultCensus,0.55,0.8396232853340613,0.0779350263363443,466.3844959999997
0,23,AdultCensus,0.65,0.8444004640687913,0.0618516993129154,463.2573509999993
0,23,AdultCensus,0.75,0.8366204872722309,0.041231162520419,485.9518650000009
0,23,AdultCensus,0.8500000000000001,0.8355285607042926,0.0068894497599527,469.3503880000008
0,23,AdultCensus,0.95,0.8203780795741487,0.0404222768646649,458.703861
0,24,AdultCensus,0.05,0.8493141336245138,0.1860999299216542,460.900833
0,24,AdultCensus,0.15,0.8521121954548556,0.1731192585101937,465.569635
0,24,AdultCensus,0.25,0.8477444891831024,0.1321381887026407,461.58099900000025
0,24,AdultCensus,0.35,0.8441274824268068,0.0789459956609799,461.218097
0,24,AdultCensus,0.45,0.8444687094792875,0.0897350028179596,470.6186230000003
0,24,AdultCensus,0.55,0.8397597761550536,0.0619809620564469,465.6829660000003
0,24,AdultCensus,0.65,0.8372346959666962,0.048828991307303,466.3889070000005
0,24,AdultCensus,0.75,0.8381901317136422,0.0330993572906294,485.1203379999997
0,24,AdultCensus,0.8500000000000001,0.829045246707159,0.011245460440835,474.34526899999946
0,24,AdultCensus,0.95,0.824814031256398,0.0346211779878048,459.8153200000015
0,25,AdultCensus,0.05,0.8472667713096295,0.1691892375358006,469.181136
0,25,AdultCensus,0.15,0.8548420118747014,0.1617193381281574,467.4239129999999
0,25,AdultCensus,0.25,0.8478127345935986,0.1099578338865143,461.388465
0,25,AdultCensus,0.35,0.8525216679178326,0.1312254736030992,463.629938
0,25,AdultCensus,0.45,0.8512250051184058,0.1085543301630076,470.554983
0,25,AdultCensus,0.55,0.8465160717941719,0.0789483781056953,467.3225930000008
0,25,AdultCensus,0.65,0.841875383880434,0.0538955779094126,461.9455770000004
0,25,AdultCensus,0.75,0.8385996041766192,0.0319679830682616,488.67354500000056
0,25,AdultCensus,0.8500000000000001,0.8378489046611616,0.0080237955745353,466.3255540000009
0,25,AdultCensus,0.95,0.8245410496144134,0.0302777499413331,456.56481000000167
0,26,AdultCensus,0.05,0.8476762437726063,0.1427141966318554,469.277238
0,26,AdultCensus,0.15,0.8465160717941719,0.1293185371658706,459.803021
0,26,AdultCensus,0.25,0.847062035078141,0.1500189559124837,465.249828
0,26,AdultCensus,0.35,0.84371800996383,0.1083634914917823,465.087998
0,26,AdultCensus,0.45,0.8439909916058145,0.106475912165823,469.7072139999991
0,26,AdultCensus,0.55,0.8407152119019996,0.096707518451415,464.34629099999984
0,26,AdultCensus,0.65,0.8405104756705112,0.0734321228030262,462.0890450000006
0,26,AdultCensus,0.75,0.8354603152937965,0.0410523928568151,493.2643600000001
0,26,AdultCensus,0.8500000000000001,0.8340954070838736,0.0226003013412972,466.7199310000015
0,26,AdultCensus,0.95,0.8259059578243363,0.0136832853667923,460.1048869999995
0,27,AdultCensus,0.05,0.8512932505289019,0.1700194616323634,466.2007200000001
0,27,AdultCensus,0.15,0.8530676312018016,0.16603597414199,466.292886
0,27,AdultCensus,0.25,0.8520439500443595,0.1493894743484571,464.233581
0,27,AdultCensus,0.35,0.8516344775813827,0.1171501304165378,469.2356239999999
0,27,AdultCensus,0.45,0.8497918514979867,0.0959320844769085,467.0149470000006
0,27,AdultCensus,0.55,0.8467890534361564,0.0862522155244806,465.9723040000008
0,27,AdultCensus,0.65,0.8476762437726063,0.071700515154949,461.2882730000001
0,27,AdultCensus,0.75,0.8418071384699379,0.035257951575736,490.8434130000005
0,27,AdultCensus,0.8500000000000001,0.8365522418617348,0.0077638346730397,468.58590899999945
0,27,AdultCensus,0.95,0.8199686071111718,0.0451494346050152,461.1324600000007
0,28,AdultCensus,0.05,0.8502013239609636,0.1727029464247624,468.626865
0,28,AdultCensus,0.15,0.8481539616460793,0.1552019150930846,464.982653
0,28,AdultCensus,0.25,0.8486999249300484,0.139544335283354,461.9071530000001
0,28,AdultCensus,0.35,0.847062035078141,0.1255335236909968,465.726416
0,28,AdultCensus,0.45,0.8490411519825292,0.1391019186867212,468.63337799999954
0,28,AdultCensus,0.55,0.8454241452262335,0.0951297607541677,459.9621040000002
0,28,AdultCensus,0.65,0.846106599331195,0.0885534687945198,464.9984320000003
0,28,AdultCensus,0.75,0.8395550399235652,0.0338930790131411,492.61559399999896
0,28,AdultCensus,0.8500000000000001,0.8356650515252849,0.0268918342698854,461.8393930000002
0,28,AdultCensus,0.95,0.8286357742441821,0.0034090161610672,459.08410300000105
0,29,AdultCensus,0.05,0.8495188698560022,0.1536334612995818,468.4988299999999
0,29,AdultCensus,0.15,0.8502695693714598,0.1608511089563878,467.00321600000007
0,29,AdultCensus,0.25,0.8539548215382515,0.1488469275097714,460.3058519999995
0,29,AdultCensus,0.35,0.8488364157510407,0.1226085695170143,466.3246250000002
0,29,AdultCensus,0.45,0.8442639732477991,0.0923147174357306,465.73473399999966
0,29,AdultCensus,0.55,0.8448099365317683,0.0863299354224693,459.5107200000002
0,29,AdultCensus,0.65,0.8413976660069611,0.0574830492847365,462.58596299999954
0,29,AdultCensus,0.75,0.8341636524943697,0.0283614823618334,491.75273300000026
0,29,AdultCensus,0.8500000000000001,0.8299324370436089,0.01269978050867,463.3872139999994
0,29,AdultCensus,0.95,0.8255647307718555,0.0019863644515232,459.0666849999998
0,30,AdultCensus,0.05,0.8534771036647786,0.1627029345453378,469.5329569999999
0,30,AdultCensus,0.15,0.8543642940012284,0.159934158944709,461.5244910000001
0,30,AdultCensus,0.25,0.85415955776974,0.1420702085064009,457.68509300000005
0,30,AdultCensus,0.35,0.8550467481061899,0.1364097159322765,468.72228899999936
0,30,AdultCensus,0.45,0.8529311403808094,0.118411486588157,466.3041740000008
0,30,AdultCensus,0.55,0.8505425510134443,0.0993051176039791,462.0854099999997
0,30,AdultCensus,0.65,0.8486316795195523,0.0854752656296436,462.7661189999999
0,30,AdultCensus,0.75,0.8451511635842489,0.0512101774365588,493.9394960000009
0,30,AdultCensus,0.8500000000000001,0.836688732682727,0.0123956540568568,462.3180229999998
0,30,AdultCensus,0.95,0.8343683887258582,0.0024457809580298,463.1344200000021
0,31,AdultCensus,0.05,0.8503378147819559,0.1385619833521586,472.7623
0,31,AdultCensus,0.15,0.8498600969084829,0.1566695895679509,464.032197
0,31,AdultCensus,0.25,0.8486316795195523,0.1251541400174104,458.9625880000003
0,31,AdultCensus,0.35,0.8499283423189791,0.1293644509466772,461.1786949999996
0,31,AdultCensus,0.45,0.8499965877294752,0.1038529396952706,465.0377879999997
0,31,AdultCensus,0.55,0.8454241452262335,0.083090769204075,464.1289340000003
0,31,AdultCensus,0.65,0.8445369548897836,0.0691932199975538,463.11657000000014
0,31,AdultCensus,0.75,0.8371664505562001,0.0412910731463099,491.3619299999991
0,31,AdultCensus,0.8500000000000001,0.8373711867876885,0.0211228003651369,462.733295
0,31,AdultCensus,0.95,0.8139630109875111,0.0507810367468785,458.318900000002
0,32,AdultCensus,0.05,0.8497236060874906,0.1663573289057036,467.976316
0,32,AdultCensus,0.15,0.8493823790350099,0.1441746265870977,464.78656
0,32,AdultCensus,0.25,0.8549102572851975,0.1401817808275047,465.4310519999999
0,32,AdultCensus,0.35,0.8480857162355832,0.1479800655021861,464.91618000000017
0,32,AdultCensus,0.45,0.8467890534361564,0.1156965154312489,468.25421599999936
0,32,AdultCensus,0.55,0.8466525626151641,0.0805857478217077,465.3965240000007
0,32,AdultCensus,0.65,0.8480857162355832,0.0621800451648377,463.03477100000055
0,32,AdultCensus,0.75,0.8421483655224186,0.0357483743991492,490.55439900000056
0,32,AdultCensus,0.8500000000000001,0.8390773220500921,0.0147499562823242,465.7138970000005
0,32,AdultCensus,0.95,0.8267931481607862,0.020707270466532,460.5918519999996
0,33,AdultCensus,0.05,0.8526581587388248,0.1578555258738035,467.42187
0,33,AdultCensus,0.15,0.8538865761277554,0.1572768578674363,466.5448200000001
0,33,AdultCensus,0.25,0.8478127345935986,0.1229322195629599,464.5090359999994
0,33,AdultCensus,0.35,0.8527946495598171,0.1168085512218208,465.5144459999997
0,33,AdultCensus,0.45,0.8483586978775677,0.1097360630694178,467.2595600000004
0,33,AdultCensus,0.55,0.8450146727632567,0.0663417128882459,461.6438399999997
0,33,AdultCensus,0.65,0.846584317204668,0.0710532966323629,464.4022440000008
0,33,AdultCensus,0.75,0.8368934689142156,0.0205092161359087,490.40333999999984
0,33,AdultCensus,0.8500000000000001,0.8323210264109738,0.0015242258313266,463.923295999999
0,33,AdultCensus,0.95,0.8257012215928479,0.0192308938875437,459.1299830000007
0,34,AdultCensus,0.05,0.8450146727632567,0.1859275166012811,468.525666
0,34,AdultCensus,0.15,0.8477444891831024,0.1700478268164046,463.849448
