seed,dataset,lambda_mmd,in_processing,acc,disparity,time
16,AdultCensus,0.0,True,0.7577287927386883,0.0,400.3593330000001
16,AdultCensus,0.1,True,0.8497236060874906,0.1745797922259173,395.263336
16,AdultCensus,0.25,True,0.834777861188835,0.1105346420801914,402.4381409999996
16,AdultCensus,0.5,True,0.8436497645533337,0.0982746409069434,422.9754670000002
16,AdultCensus,1.0,True,0.8223571964785368,0.0638704226896934,426.1131489999989
16,AdultCensus,2.0,True,0.8368252235037194,0.0420042116833417,428.71891799999867
16,AdultCensus,3.0,True,0.8220842148365523,0.0319848875237667,426.20966399999816
16,AdultCensus,4.0,True,0.7901453627243568,0.0357896083228553,427.8032569999996
16,AdultCensus,5.0,True,0.836142769398758,0.0327054230724477,424.7014650000019
16,AdultCensus,10.0,True,0.8325940080529585,0.0326152459006549,422.0711329999976
17,AdultCensus,0.0,True,0.8515662321708866,0.2012763082713021,400.317442
17,AdultCensus,0.1,True,0.8535453490752747,0.1548300047983913,395.2842559999999
17,AdultCensus,0.25,True,0.8477444891831024,0.1082638360230905,401.28857400000015
17,AdultCensus,0.5,True,0.7573875656862076,0.0,421.3569349999998
17,AdultCensus,1.0,True,0.8211287790896062,0.072488609856854,425.78650599999855
17,AdultCensus,2.0,True,0.8398962669760459,0.0231011658533084,426.17939099999967
17,AdultCensus,3.0,True,0.839964512386542,0.0275266499262562,425.8350359999986
17,AdultCensus,4.0,True,0.8356650515252849,0.0192663370066411,424.8140019999992
17,AdultCensus,5.0,True,0.7573875656862076,0.0,424.93183599999975
17,AdultCensus,10.0,True,0.7573875656862076,0.0,420.6732489999959
18,AdultCensus,0.0,True,0.8439909916058145,0.1897733186511498,400.857016
18,AdultCensus,0.1,True,0.848017470825087,0.1348776442805269,401.054553
18,AdultCensus,0.25,True,0.8434450283218453,0.1059641970932293,405.57396700000027
18,AdultCensus,0.5,True,0.8438545007848223,0.0999547047934144,425.1406400000005
18,AdultCensus,1.0,True,0.8321162901794854,0.0338563023188966,421.4648679999991
18,AdultCensus,2.0,True,0.8377806592506654,0.0383495155801264,423.9552029999995
18,AdultCensus,3.0,True,0.7954002593325599,0.0290013349725086,431.371067
18,AdultCensus,4.0,True,0.8261106940558247,0.0004026496648322,424.2240290000009
18,AdultCensus,5.0,True,0.8338906708523852,0.0356857928923817,426.9497080000001
18,AdultCensus,10.0,True,0.8061830341909506,0.001444355613882,422.868738000001
19,AdultCensus,0.0,True,0.8512932505289019,0.1930071826962088,396.071098
19,AdultCensus,0.1,True,0.8311608544325394,0.1921639124440022,396.3451359999999
19,AdultCensus,0.25,True,0.7600491366955572,0.0,403.2359980000001
19,AdultCensus,0.5,True,0.7979253395209173,0.0392390660222189,422.9022239999995
19,AdultCensus,1.0,True,0.79451306899611,0.0240250371634873,420.7388360000005
19,AdultCensus,2.0,True,0.7813417047703541,0.0177209017890662,425.57293799999934
19,AdultCensus,3.0,True,0.8343683887258582,0.0292500214647548,428.6328160000012
19,AdultCensus,4.0,True,0.823858595509452,0.0084305139588247,423.5813870000002
19,AdultCensus,5.0,True,0.797788848699925,0.0321119677372108,425.67410499999824
19,AdultCensus,10.0,True,0.8332764621579198,0.001646241479334,423.0456970000014
20,AdultCensus,0.0,True,0.8360062785777657,0.1659295058856303,394.148471
20,AdultCensus,0.1,True,0.7925339520917218,0.2671390350748243,397.2674280000001
20,AdultCensus,0.25,True,0.8426260833958916,0.1193204600744021,404.5843999999997
20,AdultCensus,0.5,True,0.7642803521463182,0.0,421.0042820000008
20,AdultCensus,1.0,True,0.8457653722787143,0.0830588763203389,422.8075979999994
20,AdultCensus,2.0,True,0.8362110148092541,0.0265744240885785,424.6177580000003
20,AdultCensus,3.0,True,0.7642803521463182,0.0,426.8906869999992
20,AdultCensus,4.0,True,0.8170340544598376,0.0137184718483733,423.269647000001
20,AdultCensus,5.0,True,0.7642803521463182,0.0,422.8727830000025
20,AdultCensus,10.0,True,0.8160103733023955,0.0109257140521782,423.056819999998
21,AdultCensus,0.0,True,0.8196273800586911,0.3132532871228267,397.2196510000001
21,AdultCensus,0.1,True,0.804476898928547,0.2724368452896695,399.87191900000016
21,AdultCensus,0.25,True,0.8409881935439841,0.0840812815826255,400.0298140000005
21,AdultCensus,0.5,True,0.8218794786050638,0.086086695295256,428.1302480000004
21,AdultCensus,1.0,True,0.7911007984713028,0.0374289924549542,423.9839009999996
21,AdultCensus,2.0,True,0.8387360949976114,0.0506291965232496,424.5255709999983
21,AdultCensus,3.0,True,0.77840715211902,0.0174727575150047,428.4277740000016
21,AdultCensus,4.0,True,0.8029754998976318,0.0380682448229264,420.4892419999997
21,AdultCensus,5.0,True,0.7590937009486112,0.0,427.0880880000004
21,AdultCensus,10.0,True,0.8284992834231898,0.0003407392416164,421.11215999999695
22,AdultCensus,0.0,True,0.8247457858459019,0.2681838090198337,399.148463
22,AdultCensus,0.1,True,0.8465160717941719,0.1443056566426329,398.569626
22,AdultCensus,0.25,True,0.8459018630997065,0.1135450732352569,404.377848000001
22,AdultCensus,0.5,True,0.8417388930594417,0.0932301584099947,425.4727220000004
22,AdultCensus,1.0,True,0.7607315908005187,0.0,427.1681150000004
22,AdultCensus,2.0,True,0.8394185491025729,0.0469069981561943,423.2636030000013
22,AdultCensus,3.0,True,0.8390773220500921,0.0604084933032801,424.6550700000007
22,AdultCensus,4.0,True,0.833344707568416,0.0231576180972969,423.0349420000021
22,AdultCensus,5.0,True,0.823858595509452,0.0417714874213399,426.59246599999824
22,AdultCensus,10.0,True,0.8291134921176551,0.0292381894228132,421.5712549999989
23,AdultCensus,0.0,True,0.7547942400873541,0.0,398.08980600000007
23,AdultCensus,0.1,True,0.8505425510134443,0.1342416740023243,399.07948099999976
23,AdultCensus,0.25,True,0.8473350167201256,0.1107970927487922,403.4775640000007
23,AdultCensus,0.5,True,0.8408517027229919,0.1281104836763296,421.8872709999996
23,AdultCensus,1.0,True,0.81628335494438,0.0322742898879718,427.6430089999994
23,AdultCensus,2.0,True,0.7547942400873541,0.0,429.0220390000013
23,AdultCensus,3.0,True,0.8315020814850201,0.0316894950820751,428.8700369999988
23,AdultCensus,4.0,True,0.8401692486180304,0.042600968235416,426.9981239999979
23,AdultCensus,5.0,True,0.8108919675151846,0.0238946737728999,422.447108999997
23,AdultCensus,10.0,True,0.779362587865966,0.0135992404764853,424.8845819999988
24,AdultCensus,0.0,True,0.814372483450488,0.2811657402507319,396.842969
24,AdultCensus,0.1,True,0.8505425510134443,0.1421404987410522,396.1270159999999
24,AdultCensus,0.25,True,0.7625742168839146,0.0,404.511735
24,AdultCensus,0.5,True,0.8319797993584931,0.0936909805566064,423.9328740000001
24,AdultCensus,1.0,True,0.8432402920903569,0.0635874503710274,422.7616269999999
24,AdultCensus,2.0,True,0.8329352351054392,0.0222898220907169,426.81595299999753
24,AdultCensus,3.0,True,0.7919879888077527,0.0195011339209394,430.4902430000002
24,AdultCensus,4.0,True,0.8379853954821538,0.0321601993264521,423.1812280000013
24,AdultCensus,5.0,True,0.8128028390090767,0.0005862107898012,423.1948950000005
24,AdultCensus,10.0,True,0.8184672080802566,0.0080402135068524,422.47252399999707
25,AdultCensus,0.0,True,0.79451306899611,0.0332795844541884,397.4152550000001
25,AdultCensus,0.1,True,0.7998362110148093,0.0322105387685667,395.7579450000003
25,AdultCensus,0.25,True,0.8503378147819559,0.1148398484497007,404.8599489999997
25,AdultCensus,0.5,True,0.8464478263836757,0.0965914392709605,421.868133
25,AdultCensus,1.0,True,0.7931481607861871,0.0963443820599569,420.6378399999994
25,AdultCensus,2.0,True,0.8364839964512386,0.0357441405265623,428.1875739999996
25,AdultCensus,3.0,True,0.7715143656589094,0.0030437995308163,429.03758299999936
25,AdultCensus,4.0,True,0.7990855114993517,0.0349734356177532,421.9951230000006
25,AdultCensus,5.0,True,0.8358697877567733,0.0242745436877503,424.9861170000004
25,AdultCensus,10.0,True,0.7593666825905958,0.0,427.3251410000012
26,AdultCensus,0.0,True,0.8458336176892104,0.1621553060636807,395.4583950000001
26,AdultCensus,0.1,True,0.8089810960212925,0.276847899170358,397.819645
26,AdultCensus,0.25,True,0.8416024022384495,0.1016120622092163,400.50126199999977
26,AdultCensus,0.5,True,0.8291817375281513,0.0922005901256502,419.8541990000013
26,AdultCensus,1.0,True,0.839486794513069,0.068174821922869,425.2781469999991
26,AdultCensus,2.0,True,0.8368934689142156,0.027111394175548,425.6709870000013
26,AdultCensus,3.0,True,0.7620282535999454,0.0,426.7798589999984
26,AdultCensus,4.0,True,0.8316385723060125,0.0195317350555767,420.525681000001
26,AdultCensus,5.0,True,0.7620282535999454,0.0,422.8856469999992
26,AdultCensus,10.0,True,0.8285675288336859,0.0101918206432022,421.15706099999807
27,AdultCensus,0.0,True,0.7634614072203645,0.0,394.83472000000006
27,AdultCensus,0.1,True,0.7979935849314134,0.297758769660609,396.2183500000001
27,AdultCensus,0.25,True,0.7634614072203645,0.0,400.6197599999996
27,AdultCensus,0.5,True,0.8474032621306217,0.0920029755692657,423.2705790000009
27,AdultCensus,1.0,True,0.7634614072203645,0.0,425.1510309999994
27,AdultCensus,2.0,True,0.8001091926567938,0.0318730887989074,425.7395890000007
27,AdultCensus,3.0,True,0.8369617143247117,0.0258407485438926,424.353998999999
27,AdultCensus,4.0,True,0.8344366341363544,0.0209929575236943,423.842716000001
27,AdultCensus,5.0,True,0.8390773220500921,0.0320257212579375,425.5420410000006
27,AdultCensus,10.0,True,0.8376441684296732,0.0200710951323489,423.95427199999904
28,AdultCensus,0.0,True,0.8491776428035215,0.1520851603613054,397.6224350000001
28,AdultCensus,0.1,True,0.8465160717941719,0.1603546856292994,395.3783159999998
28,AdultCensus,0.25,True,0.8465160717941719,0.1141098992920115,401.720804999999
28,AdultCensus,0.5,True,0.8284992834231898,0.1485567135751829,424.9645190000001
28,AdultCensus,1.0,True,0.8396232853340613,0.0689997774467148,424.4893799999991
28,AdultCensus,2.0,True,0.7606633453900226,0.0,425.3950530000002
28,AdultCensus,3.0,True,0.8379171500716577,0.0281542725081965,428.6850770000019
28,AdultCensus,4.0,True,0.834777861188835,0.0280696224012595,425.4178170000014
28,AdultCensus,5.0,True,0.8057735617279738,0.0068334576395355,424.0862830000042
28,AdultCensus,10.0,True,0.7606633453900226,0.0,421.7453969999988
29,AdultCensus,0.0,True,0.8009963829932437,0.2996277867445339,399.1676949999999
29,AdultCensus,0.1,True,0.7577287927386883,0.0,403.8294109999997
29,AdultCensus,0.25,True,0.8027707636661434,0.1508208592415171,404.505725
29,AdultCensus,0.5,True,0.800655155940763,0.088697513658683,420.7244619999992
29,AdultCensus,1.0,True,0.8358697877567733,0.0630089605081094,425.8886930000008
29,AdultCensus,2.0,True,0.7577287927386883,0.0,428.8886970000003
29,AdultCensus,3.0,True,0.7891899269774107,0.032062971113536,420.3637729999991
29,AdultCensus,4.0,True,0.8293182283491435,0.0274158357641516,426.0633689999995
29,AdultCensus,5.0,True,0.8310243636115471,0.0322851558476252,423.09351199999946
29,AdultCensus,10.0,True,0.7906913260083259,0.0008178365497138,422.7493740000027
30,AdultCensus,0.0,True,0.8529993857913055,0.1537539530267669,396.73534100000006
30,AdultCensus,0.1,True,0.8547737664642053,0.146825553298701,403.3696230000005
30,AdultCensus,0.25,True,0.7658499965877295,0.0,422.9348850000006
30,AdultCensus,0.5,True,0.7658499965877295,0.0,422.24462499999936
30,AdultCensus,1.0,True,0.7658499965877295,0.0,424.8178050000006
30,AdultCensus,2.0,True,0.799699720193817,0.0136933222347777,428.9808899999989
30,AdultCensus,3.0,True,0.8012693646352282,0.0286206223888765,422.2395889999989
30,AdultCensus,4.0,True,0.835187333651812,0.0252895968548349,423.8816509999997
30,AdultCensus,5.0,True,0.7658499965877295,0.0,423.8499570000022
30,AdultCensus,10.0,True,0.8207193066266294,0.0018035847445157,424.0415390000017
31,AdultCensus,0.0,True,0.8474032621306217,0.1460960435455864,398.379606
31,AdultCensus,0.1,True,0.8171022998703337,0.276785173950009,403.0147059999995
31,AdultCensus,0.25,True,0.848017470825087,0.116162557888469,425.5843910000003
31,AdultCensus,0.5,True,0.8310926090220433,0.0427881642811588,416.6230939999996
31,AdultCensus,1.0,True,0.8265201665188016,0.0598299836348562,424.37115600000106
31,AdultCensus,2.0,True,0.7590937009486112,0.0,428.2675229999986
31,AdultCensus,3.0,True,0.8387360949976114,0.0234321815663393,423.5859619999992
31,AdultCensus,4.0,True,0.8398962669760459,0.0321079930205857,421.3021509999999
31,AdultCensus,5.0,True,0.830478400327578,0.0228956697753527,422.9288919999999
31,AdultCensus,10.0,True,0.8339589162628813,0.0144984931964253,422.9064570000046
32,AdultCensus,0.0,True,0.7667371869241794,0.0,395.64896
32,AdultCensus,0.1,True,0.8466525626151641,0.1051458912521068,407.0190120000007
32,AdultCensus,0.25,True,0.7667371869241794,0.0,421.6081409999997
32,AdultCensus,0.5,True,0.8463113355626835,0.0765770413020544,426.884161
32,AdultCensus,1.0,True,0.7667371869241794,0.0,425.71833400000105
32,AdultCensus,2.0,True,0.8388043404081076,0.0276337215598466,429.0739130000002
32,AdultCensus,3.0,True,0.8165563365863646,0.0323871849971524,427.0326630000018
32,AdultCensus,4.0,True,0.8110967037466731,0.0149058110140251,424.3829719999976
32,AdultCensus,5.0,True,0.8315703268955162,0.0020830323706466,424.7682260000038
32,AdultCensus,10.0,True,0.7667371869241794,0.0,425.3342940000002
33,AdultCensus,0.0,True,0.8519074592233672,0.1560616843283011,398.55087100000014
33,AdultCensus,0.1,True,0.7611410632634955,0.0,404.677788
33,AdultCensus,0.25,True,0.8429673104483724,0.089371921683389,422.8682199999994
33,AdultCensus,0.5,True,0.8407834573124957,0.0833515913955659,419.277094
33,AdultCensus,1.0,True,0.7989490206783594,0.0318261757756449,420.5455789999996
33,AdultCensus,2.0,True,0.8422166109329148,0.0469259312897714,430.08352399999785
33,AdultCensus,3.0,True,0.8137582747560227,0.0261444856686095,424.101584
33,AdultCensus,4.0,True,0.7841397666006961,0.0239323780202177,423.8801949999997
33,AdultCensus,5.0,True,0.8284310380126937,0.0096161683445891,423.5821589999978
33,AdultCensus,10.0,True,0.8334129529789122,0.0229902494629118,423.68718299999455
34,AdultCensus,0.0,True,0.771309629427421,0.2961397568481394,398.323517
34,AdultCensus,0.1,True,0.8200368525216679,0.2275959748670508,404.0072480000004
34,AdultCensus,0.25,True,0.7792943424554699,0.2192435711887463,426.8411539999997
34,AdultCensus,0.5,True,0.8358697877567733,0.0927707565896895,423.7440690000003
34,AdultCensus,1.0,True,0.8423531017539071,0.0627052791269615,422.71450899999945
34,AdultCensus,2.0,True,0.8263836756978094,0.0281447787578817,425.7129619999996
34,AdultCensus,3.0,True,0.7600491366955572,0.0,430.3194240000012
34,AdultCensus,4.0,True,0.83238927182147,0.0083161329372802,428.2123859999974
34,AdultCensus,5.0,True,0.8316385723060125,0.011467383389881,422.0622199999998
34,AdultCensus,10.0,True,0.7600491366955572,0.0,422.5665540000045
35,AdultCensus,0.0,True,0.8485634341090562,0.1647410366810677,397.071076
35,AdultCensus,0.1,True,0.8420801201119225,0.1398354577600979,404.2401
35,AdultCensus,0.25,True,0.8448781819422644,0.1190807699445286,423.5885909999997
35,AdultCensus,0.5,True,0.79451306899611,0.0320067671150004,422.7786480000013
