seed,dataset,level,acc,disparity,time
5,Lawschool,1,0.7874102705687466,0.0651910939220584,132.01298099999997
5,Lawschool,2,0.787272225289895,0.0460294997350834,133.23353899999995
5,Lawschool,4,0.7861678630590834,0.0335323747506488,132.9367830000001
5,Lawschool,6,0.7867890668139149,0.0433616317880277,132.78609199999983
5,Lawschool,10,0.7856156819436775,0.0255693507470157,133.04902200000015
5,Lawschool,15,0.7848564329099945,0.0247147325319914,131.95977700000003
5,Lawschool,25,0.7858572611816675,0.025862419212673,131.4463639999999
5,Lawschool,35,0.7852705687465489,0.019613636974043,133.1328269999999
5,Lawschool,50,0.785236057426836,0.0079799444774064,134.3487850000001
6,Lawschool,0,0.7860643290999448,0.0835562674033489,134.85583799999995
6,Lawschool,1,0.7865819988956377,0.061457388150794,131.65676499999995
6,Lawschool,2,0.786271397018222,0.0456333492515581,133.91641600000003
6,Lawschool,4,0.7858227498619548,0.0226317573076611,130.970726
6,Lawschool,6,0.7848564329099945,0.0167616599782196,133.55384300000014
6,Lawschool,10,0.786029817780232,0.0341233313942483,133.22711099999992
6,Lawschool,15,0.7854431253451132,0.0157462083723548,133.03366899999992
6,Lawschool,25,0.7859953064605191,0.0257052617443047,133.12184200000002
6,Lawschool,35,0.7859953064605191,0.0060300445261037,132.67973099999995
6,Lawschool,50,0.7864094422970734,0.0157282138574035,134.44126099999994
7,Lawschool,0,0.7924834345665378,0.0779457366663036,133.4538080000001
7,Lawschool,1,0.7920347874102706,0.056019196443775,133.0497959999999
7,Lawschool,2,0.791931253451132,0.0474538824811055,132.61875999999995
7,Lawschool,4,0.7909994478188846,0.024428488802215,133.23044400000003
7,Lawschool,6,0.791413583655439,0.0241456847438329,133.10445200000004
7,Lawschool,10,0.7905853119823302,0.0207608732907262,132.4418619999999
7,Lawschool,15,0.7909304251794589,0.0268883512046937,133.84152799999993
7,Lawschool,25,0.7912410270568746,0.0152820651224657,132.7587040000003
7,Lawschool,35,0.7903437327443401,0.0117620729167237,132.93353999999977
7,Lawschool,50,0.7903437327443401,0.0138418851213303,133.31514600000014
8,Lawschool,0,0.7909649364991718,0.0724324376846232,132.68289700000014
8,Lawschool,1,0.7909649364991718,0.0432428828263858,131.26673199999993
8,Lawschool,2,0.7910339591385974,0.032337433300695,133.22632599999986
8,Lawschool,4,0.790378244064053,0.0266042248505094,130.6122620000001
8,Lawschool,6,0.7899986195472115,0.0114560885195904,134.27793799999995
8,Lawschool,10,0.7902056874654887,0.0109363256294092,134.4408249999999
8,Lawschool,15,0.79010215350635,0.0118225612774199,133.8754240000003
8,Lawschool,25,0.7905508006626173,0.023205412187837,133.74801799999975
8,Lawschool,35,0.7880314743235781,0.0018005547994231,132.67739900000015
8,Lawschool,50,0.7890323025952513,0.0009785792472032,130.70435699999985
9,Lawschool,0,0.7912755383765875,0.0705818130251845,134.02934099999993
9,Lawschool,1,0.7902056874654887,0.0440943810787629,134.11756300000013
9,Lawschool,2,0.7894809497515185,0.0265577823678807,134.10122999999987
9,Lawschool,4,0.7896189950303699,0.0212523078095968,133.6605750000001
9,Lawschool,6,0.7893429044726671,0.0158056433118694,133.17009699999994
9,Lawschool,10,0.7889632799558255,0.0053180993623434,133.14949000000024
9,Lawschool,15,0.7887217007178354,0.0083186637491651,133.10609399999976
9,Lawschool,25,0.7897225289895086,0.0197246453813285,132.77713500000004
9,Lawschool,35,0.7886871893981225,0.0062712506708646,132.3284259999998
9,Lawschool,50,0.7889977912755384,0.0088731280250811,133.26669100000026
10,Lawschool,0,0.791172004417449,0.0818280832393517,132.21464800000012
10,Lawschool,1,0.7901711761457758,0.0579373233017658,132.6896099999999
10,Lawschool,2,0.7910339591385974,0.0426691475227486,132.0352240000002
10,Lawschool,4,0.790895913859746,0.0257616369787885,132.63936199999944
10,Lawschool,6,0.7897915516289343,0.0182988884425837,132.12567000000035
10,Lawschool,10,0.7905508006626173,0.0247284833691235,132.5628429999997
10,Lawschool,15,0.7899986195472115,0.0208028858780453,132.83797300000015
10,Lawschool,25,0.7903437327443401,0.0175596525514066,134.27135800000042
10,Lawschool,35,0.790378244064053,0.0156541117582536,135.89543799999956
10,Lawschool,50,0.7904472667034788,0.0112565465247416,135.50873500000034
11,Lawschool,0,0.7896535063500828,0.0775076946643759,132.47681999999986
11,Lawschool,1,0.788859745996687,0.0560156630632097,133.2849670000005
11,Lawschool,2,0.7889977912755384,0.0367084374055025,133.60724299999947
11,Lawschool,4,0.7882385422418553,0.0197858617564183,132.8871640000002
11,Lawschool,6,0.7894119271120927,0.0358606832772714,130.63506099999995
11,Lawschool,10,0.7878244064053009,0.0099040630092581,131.9686139999999
11,Lawschool,15,0.7868580894533407,0.0045612351146453,133.00177799999983
11,Lawschool,25,0.7886181667586969,0.0102186466504048,133.1660170000005
11,Lawschool,35,0.7869616234124793,0.0034427215731987,131.81308999999965
11,Lawschool,50,0.7877553837658752,0.0014557135928238,134.72441800000024
12,Lawschool,0,0.7873412479293208,0.0828590710143454,132.68547399999989
12,Lawschool,1,0.7871341800110436,0.0560425326223435,133.76516300000003
12,Lawschool,2,0.7869271120927664,0.046353688383812,134.989826
12,Lawschool,4,0.7861678630590834,0.0380977514991483,134.0686939999996
12,Lawschool,6,0.7862023743787963,0.0345799209625535,131.9458110000005
12,Lawschool,10,0.786271397018222,0.0206747020311096,133.28117999999995
12,Lawschool,15,0.7859607951408062,0.016003085537206,131.7633879999994
12,Lawschool,25,0.7860643290999448,0.0125993416824482,132.65437500000007
12,Lawschool,35,0.7855466593042518,0.0059824476984323,132.0581890000003
12,Lawschool,50,0.7851325234676974,0.0122828834886726,134.46352099999967
13,Lawschool,0,0.7910684704583103,0.0789001186176164,132.87537299999985
13,Lawschool,1,0.7911029817780232,0.048348728525346,133.173632
13,Lawschool,2,0.7909994478188846,0.0500243851731918,133.1305339999999
13,Lawschool,4,0.7896880176697957,0.0168010835792078,131.94015100000024
13,Lawschool,6,0.7898950855880729,0.0234179368925213,132.7754549999995
13,Lawschool,10,0.7898950855880729,0.0245185046565406,132.81434200000058
13,Lawschool,15,0.7904127553837659,0.0194736790199178,132.03251999999975
13,Lawschool,25,0.7896535063500828,0.0160242815442206,132.82329299999992
13,Lawschool,35,0.7897225289895086,0.0163547706378515,133.02258500000016
13,Lawschool,50,0.7881695196024296,0.0048799902318855,133.95917599999984
