seed,dataset,level,acc,disparity,time
14,COMPAS,2,0.6827651515151515,0.0881748848448237,16.42954599999996
14,COMPAS,4,0.6837121212121212,0.0569357396360341,17.321125999999992
14,COMPAS,6,0.6818181818181818,0.040519519746281,15.849827000000005
14,COMPAS,10,0.6789772727272727,0.0279015328852978,18.25763599999999
14,COMPAS,15,0.678030303030303,0.0285584837272521,18.184128999999984
14,COMPAS,25,0.6761363636363636,0.017488484482368,16.742045000000076
14,COMPAS,35,0.6808712121212122,0.0279015328852978,19.08014599999996
14,COMPAS,50,0.678030303030303,0.0236804349467643,16.15250999999995
15,COMPAS,0,0.6988636363636364,0.2663549479117961,15.734777000000008
15,COMPAS,1,0.6931818181818182,0.1313034208016159,17.066044999999974
15,COMPAS,2,0.6846590909090909,0.0941253483457085,16.566464999999994
15,COMPAS,4,0.6865530303030303,0.058626816541044,17.116423999999995
15,COMPAS,6,0.6865530303030303,0.0523276039426188,15.769477000000052
15,COMPAS,10,0.6827651515151515,0.0396768099949501,16.772769999999923
15,COMPAS,15,0.6770833333333334,0.0301756223464941,15.730093000000068
15,COMPAS,25,0.6770833333333334,0.0277741410589709,16.99422599999997
15,COMPAS,35,0.678030303030303,0.013548543961696,16.44672700000001
15,COMPAS,50,0.6789772727272727,0.0293751285839863,16.44453699999997
16,COMPAS,0,0.6751893939393939,0.2389479158927112,17.17701199999999
16,COMPAS,1,0.6685606060606061,0.1378185600713277,16.353713000000027
16,COMPAS,2,0.6666666666666666,0.0871015677241994,16.735438999999985
16,COMPAS,4,0.6619318181818182,0.0597815588082324,15.35637399999996
16,COMPAS,6,0.6600378787878788,0.0487406196597072,15.41943500000002
16,COMPAS,10,0.6581439393939394,0.0355152685935061,16.922384000000022
16,COMPAS,15,0.6600378787878788,0.0440894568690095,16.531984000000023
16,COMPAS,25,0.6571969696969697,0.0346459618099412,15.552504999999996
16,COMPAS,35,0.6590909090909091,0.0307229363251356,15.803736999999956
16,COMPAS,50,0.6571969696969697,0.0346459618099412,16.514693000000022
17,COMPAS,0,0.6922348484848485,0.2530548068283917,16.460613000000023
17,COMPAS,1,0.6950757575757576,0.1621743036837376,17.569056999999987
17,COMPAS,2,0.6893939393939394,0.1219227313566936,15.92798700000003
17,COMPAS,4,0.6922348484848485,0.0855795148247978,17.821544000000017
17,COMPAS,6,0.6884469696969697,0.0705750224618149,16.895173999999997
17,COMPAS,10,0.6818181818181818,0.053099730458221,15.65958599999999
17,COMPAS,15,0.6875,0.058670260557053,15.899553999999966
17,COMPAS,25,0.6818181818181818,0.0507637017070979,17.184364000000016
17,COMPAS,35,0.678030303030303,0.0348607367475292,16.61631699999998
17,COMPAS,50,0.6846590909090909,0.0222371967654986,16.707228000000043
18,COMPAS,0,0.6534090909090909,0.3063414634146342,16.79804999999999
18,COMPAS,1,0.6676136363636364,0.1799390243902439,15.470537999999976
18,COMPAS,2,0.6695075757575758,0.1417682926829268,16.930864999999983
18,COMPAS,4,0.6638257575757576,0.1065243902439024,16.131452000000024
18,COMPAS,6,0.6676136363636364,0.0955487804878049,15.653234000000054
18,COMPAS,10,0.6647727272727273,0.0870731707317073,16.039904999999976
18,COMPAS,15,0.6638257575757576,0.0744512195121951,17.957236999999964
18,COMPAS,25,0.6628787878787878,0.0640243902439024,18.157807000000048
18,COMPAS,35,0.6695075757575758,0.0715243902439024,17.09471999999994
18,COMPAS,50,0.665719696969697,0.0354268292682926,16.40562299999999
19,COMPAS,0,0.6628787878787878,0.2282077471362832,16.42623500000002
19,COMPAS,1,0.6704545454545454,0.1271676935411244,17.160687999999936
19,COMPAS,2,0.6638257575757576,0.0907163959452187,16.556599000000062
19,COMPAS,4,0.6628787878787878,0.0531668368971917,17.02128799999997
19,COMPAS,6,0.6600378787878788,0.0233490384720986,17.860000000000014
19,COMPAS,10,0.6647727272727273,0.0106421534710552,16.288434999999936
19,COMPAS,15,0.6619318181818182,0.0020427663009456,17.57192500000008
19,COMPAS,25,0.6647727272727273,0.0040306195292851,16.463404999999966
19,COMPAS,35,0.6609848484848485,0.0097635443093582,17.119942000000037
19,COMPAS,50,0.65625,0.018055418272874,18.333353999999986
20,COMPAS,0,0.6884469696969697,0.2291062183535302,15.831957999999986
20,COMPAS,1,0.6818181818181818,0.1582750184900722,16.895684999999958
20,COMPAS,2,0.6789772727272727,0.0947943335040109,15.78346399999998
20,COMPAS,4,0.6742424242424242,0.0725721112817887,17.881916000000047
20,COMPAS,6,0.6732954545454546,0.0512829265517437,17.932737999999972
20,COMPAS,10,0.6676136363636364,0.0263184843830004,17.165684000000056
20,COMPAS,15,0.6666666666666666,0.0266484610570632,17.096435000000042
20,COMPAS,25,0.6732954545454546,0.0192410536496557,15.968439999999989
20,COMPAS,35,0.6685606060606061,0.0219832735961768,16.9704999999999
20,COMPAS,50,0.6666666666666666,0.0108778517380667,18.04674900000009
21,COMPAS,0,0.6732954545454546,0.251658324790448,17.275779000000057
21,COMPAS,1,0.6827651515151515,0.1291533498160767,17.383138999999915
21,COMPAS,2,0.6799242424242424,0.1116806367967195,17.123305000000073
21,COMPAS,4,0.6808712121212122,0.0933335343423988,17.178721999999993
21,COMPAS,6,0.6704545454545454,0.0603328710124826,17.164265999999998
21,COMPAS,10,0.6714015151515151,0.0623680878007598,18.058846000000017
21,COMPAS,15,0.6742424242424242,0.0656696617017427,18.676008999999908
21,COMPAS,25,0.6647727272727273,0.0303322679852861,16.363767000000053
21,COMPAS,35,0.6666666666666666,0.042272206476512,16.931782999999996
21,COMPAS,50,0.6581439393939394,0.0305282518241572,16.17980399999999
22,COMPAS,0,0.6751893939393939,0.2308768379070183,17.676340000000096
22,COMPAS,1,0.6647727272727273,0.150172629323174,16.554493999999977
22,COMPAS,2,0.6628787878787878,0.1067474254419906,17.947952999999984
22,COMPAS,4,0.6571969696969697,0.0856152151913804,17.559990999999968
22,COMPAS,6,0.6619318181818182,0.0692600750044645,15.801408000000038
22,COMPAS,10,0.6590909090909091,0.0605541996547413,16.45261299999993
22,COMPAS,15,0.6619318181818182,0.0606583725221739,16.10784799999999
22,COMPAS,25,0.6590909090909091,0.0526965890826834,19.094472999999997
22,COMPAS,35,0.6590909090909091,0.0551372105482469,16.48695500000008
22,COMPAS,50,0.6638257575757576,0.0614024644324067,16.690877
23,COMPAS,0,0.6827651515151515,0.2629095772345642,15.45912599999997
23,COMPAS,1,0.6808712121212122,0.1609109146296158,18.20483999999999
23,COMPAS,2,0.6761363636363636,0.1218218292592317,17.142998000000034
23,COMPAS,4,0.6770833333333334,0.0895683185972212,16.032602999999995
23,COMPAS,6,0.6751893939393939,0.0581841147187755,17.578276999999957
23,COMPAS,10,0.6704545454545454,0.0433613195631176,15.812005
23,COMPAS,15,0.6761363636363636,0.049751095920945,16.066370000000006
23,COMPAS,25,0.6770833333333334,0.0392971246006389,17.042343999999957
23,COMPAS,35,0.6799242424242424,0.0561408722787725,15.7040760000001
23,COMPAS,50,0.6732954545454546,0.038568987294747,18.459844999999973
24,COMPAS,0,0.6619318181818182,0.3425440225871164,17.257231000000047
24,COMPAS,1,0.6600378787878788,0.2047923322683706,15.97144800000001
24,COMPAS,2,0.665719696969697,0.1472397652128687,15.858666999999969
24,COMPAS,4,0.6619318181818182,0.0994353220893082,17.045485999999983
24,COMPAS,6,0.6647727272727273,0.0846125269336503,16.65896799999996
24,COMPAS,10,0.665719696969697,0.0737127572627981,17.199588000000062
24,COMPAS,15,0.6638257575757576,0.0783639200534958,17.449021000000016
24,COMPAS,25,0.6609848484848485,0.0503157738316368,17.458664
24,COMPAS,35,0.6609848484848485,0.0713871758674493,17.42863699999998
24,COMPAS,50,0.6571969696969697,0.0525001857493127,16.08310400000005
25,COMPAS,0,0.6581439393939394,0.2453703703703704,17.418045000000006
25,COMPAS,1,0.6571969696969697,0.1226851851851852,16.64212699999996
25,COMPAS,2,0.6638257575757576,0.0918803418803418,16.358198000000016
25,COMPAS,4,0.6676136363636364,0.0573361823361823,15.679749000000015
25,COMPAS,6,0.6647727272727273,0.047542735042735,15.63671599999998
25,COMPAS,10,0.6619318181818182,0.0316951566951567,16.871600000000058
25,COMPAS,15,0.665719696969697,0.0349002849002849,16.24896799999999
25,COMPAS,25,0.6600378787878788,0.0003561253561253,16.864914999999996
25,COMPAS,35,0.6666666666666666,0.026531339031339,16.532991000000038
25,COMPAS,50,0.6619318181818182,0.0014245014245014,16.295269999999846
26,COMPAS,0,0.6799242424242424,0.2957616524793143,16.639110999999957
26,COMPAS,1,0.6761363636363636,0.1810822072742425,17.026926000000003
26,COMPAS,2,0.678030303030303,0.1350973272218584,16.324846999999977
26,COMPAS,4,0.6789772727272727,0.1108845764628846,16.80564700000002
26,COMPAS,6,0.678030303030303,0.1021787011131615,16.669384000000036
26,COMPAS,10,0.6742424242424242,0.0943210905411036,16.69791299999997
26,COMPAS,15,0.678030303030303,0.0943210905411036,16.342582999999877
26,COMPAS,25,0.6761363636363636,0.0786058693969879,16.552694000000088
26,COMPAS,35,0.6761363636363636,0.0896481933448419,16.733728999999926
26,COMPAS,50,0.6723484848484849,0.0817905827727841,16.813666000000012
27,COMPAS,0,0.6960227272727273,0.312533692722372,16.429936999999995
27,COMPAS,1,0.6941287878787878,0.184681042228212,16.904209000000037
27,COMPAS,2,0.6875,0.1467205750224618,17.87938699999995
27,COMPAS,4,0.6903409090909091,0.1032794249775382,17.765939000000003
27,COMPAS,6,0.6865530303030303,0.0731805929919137,17.77586699999995
27,COMPAS,10,0.6875,0.0533692722371967,18.95085700000004
27,COMPAS,15,0.6808712121212122,0.0358939802336029,16.71021399999995
27,COMPAS,25,0.6893939393939394,0.048607367475292,16.167899000000034
27,COMPAS,35,0.6865530303030303,0.0367026055705301,15.464934999999969
27,COMPAS,50,0.6875,0.0407008086253369,16.446251000000075
28,COMPAS,0,0.6846590909090909,0.2526560670944033,17.394949999999994
28,COMPAS,1,0.6770833333333334,0.1394787144190733,16.027687000000014
28,COMPAS,2,0.6770833333333334,0.0943589135685391,18.18636300000003
28,COMPAS,4,0.6714015151515151,0.060278275816083,15.74847099999988
28,COMPAS,6,0.6619318181818182,0.0333249366544667,16.84981900000014
28,COMPAS,10,0.665719696969697,0.0372368011617051,15.994548000000009
28,COMPAS,15,0.6638257575757576,0.0248047772163528,16.610706999999934
28,COMPAS,25,0.6628787878787878,0.0296279283417547,16.640946999999983
28,COMPAS,35,0.6609848484848485,0.0218041993272778,17.99865100000011
28,COMPAS,50,0.6600378787878788,0.0169810482018759,16.681201999999985
29,COMPAS,0,0.6799242424242424,0.1711860553239863,16.711963000000083
29,COMPAS,1,0.6770833333333334,0.0566805608184918,16.960936999999944
29,COMPAS,2,0.6789772727272727,0.0218946570670708,15.903621000000044
29,COMPAS,4,0.6808712121212122,0.0245774914740432,15.66554199999996
29,COMPAS,6,0.678030303030303,0.0199621068586586,16.11674000000005
29,COMPAS,10,0.6770833333333334,0.0501326259946949,16.154132000000004
29,COMPAS,15,0.6770833333333334,0.0652140962485789,17.28361199999995
29,COMPAS,25,0.6770833333333334,0.053209549071618,16.015932999999904
29,COMPAS,35,0.6789772727272727,0.0818416066691928,18.60987900000009
29,COMPAS,50,0.678030303030303,0.0673740053050397,15.852689000000057
30,COMPAS,0,0.6922348484848485,0.3235969659283161,16.027956000000017
30,COMPAS,1,0.6865530303030303,0.2226031617984829,16.835008000000016
30,COMPAS,2,0.6732954545454546,0.1484768019002162,16.869190000000003
30,COMPAS,4,0.6676136363636364,0.119301312000717,16.961239999999975
30,COMPAS,6,0.6647727272727273,0.1043214233695226,15.801038999999946
30,COMPAS,10,0.6619318181818182,0.0806695573258041,15.929413999999952
30,COMPAS,15,0.6676136363636364,0.0956382418518144,16.399606000000063
30,COMPAS,25,0.6704545454545454,0.0909213135692917,18.890735000000063
30,COMPAS,35,0.6647727272727273,0.0774987955586927,16.625152999999955
30,COMPAS,50,0.6638257575757576,0.0806471491154359,16.399439999999913
31,COMPAS,0,0.6714015151515151,0.2666666666666667,16.204052000000047
31,COMPAS,1,0.6808712121212122,0.1595959595959595,15.831709000000046
31,COMPAS,2,0.6799242424242424,0.1419191919191919,16.64503400000001
31,COMPAS,4,0.6837121212121212,0.1106060606060606,16.0688439999999
31,COMPAS,6,0.6893939393939394,0.0803030303030303,15.36521700000003
31,COMPAS,10,0.6893939393939394,0.0752525252525252,16.38164000000006
31,COMPAS,15,0.6846590909090909,0.0646464646464646,15.968237999999928
31,COMPAS,25,0.6875,0.0388888888888889,15.7780130000001
31,COMPAS,35,0.6922348484848485,0.0454545454545454,15.447688999999968
31,COMPAS,50,0.678030303030303,0.0378787878787879,16.742342000000008
32,COMPAS,0,0.6647727272727273,0.2221743479840991,17.279935000000023
32,COMPAS,1,0.6704545454545454,0.114659632900342,16.811533999999938
32,COMPAS,2,0.6685606060606061,0.0924268367159604,16.965561999999863
32,COMPAS,4,0.6638257575757576,0.0679347927898899,18.28972200000021
32,COMPAS,6,0.6638257575757576,0.0394225617546449,16.687569999999937
32,COMPAS,10,0.6609848484848485,0.0354023746454704,17.379706000000056
32,COMPAS,15,0.6638257575757576,0.020329482995695,16.15881499999989
32,COMPAS,25,0.6628787878787878,0.0044398152137668,16.260740000000055
32,COMPAS,35,0.6647727272727273,0.0139863545932417,17.98129999999992
32,COMPAS,50,0.6609848484848485,0.0092130849035043,16.903706000000057
33,COMPAS,0,0.665719696969697,0.2544095886356909,16.7028150000001
33,COMPAS,1,0.6770833333333334,0.168970109499852,17.204836999999998
33,COMPAS,2,0.6789772727272727,0.1266794909736608,16.267298999999866
33,COMPAS,4,0.678030303030303,0.1165729505770938,15.719772000000148
33,COMPAS,6,0.6789772727272727,0.1129180230837526,17.284856999999874
33,COMPAS,10,0.678030303030303,0.0982243267238828,17.262406000000055
33,COMPAS,15,0.6837121212121212,0.0651080201242971,17.80989199999999
33,COMPAS,25,0.6846590909090909,0.0566883693400414,15.471709000000033
33,COMPAS,35,0.678030303030303,0.0642497780408405,17.77368100000001
33,COMPAS,50,0.6799242424242424,0.0628884285291506,18.58482200000003
34,COMPAS,0,0.7045454545454546,0.2227073227073226,16.7746860000002
34,COMPAS,1,0.6903409090909091,0.148024948024948,15.786289999999894
34,COMPAS,2,0.6903409090909091,0.1206283206283206,16.24582900000007
34,COMPAS,4,0.6893939393939394,0.0998613998613998,16.90243399999997
34,COMPAS,6,0.6865530303030303,0.0972972972972973,15.483311999999955
34,COMPAS,10,0.6875,0.0804111804111804,17.65362700000003
34,COMPAS,15,0.6875,0.0653961653961654,16.118763999999942
34,COMPAS,25,0.6865530303030303,0.0656502656502656,16.229123000000072
34,COMPAS,35,0.6856060606060606,0.0816585816585816,17.391272999999956
34,COMPAS,50,0.6922348484848485,0.0566412566412566,16.26666799999998
35,COMPAS,0,0.6751893939393939,0.2131573344688099,16.043376999999964
35,COMPAS,1,0.6723484848484849,0.1310197998722588,17.136246999999912
35,COMPAS,2,0.6685606060606061,0.1124547583563976,17.727415000000065
35,COMPAS,4,0.665719696969697,0.0740898445816478,15.895713999999998
35,COMPAS,6,0.6685606060606061,0.0581222056631892,16.484921999999983
35,COMPAS,10,0.6704545454545454,0.0362358952522886,16.348608000000127
35,COMPAS,15,0.6695075757575758,0.0306578667234404,18.830161999999973
35,COMPAS,25,0.6695075757575758,0.0292101341281669,16.259546
35,COMPAS,35,0.6732954545454546,0.0180540770704704,17.029498999999987
35,COMPAS,50,0.6666666666666666,0.0106025122418564,17.271117000000004
36,COMPAS,0,0.6666666666666666,0.2099873393611419,15.833620999999994
36,COMPAS,1,0.6723484848484849,0.1192789037903487,16.29754200000002
36,COMPAS,2,0.6770833333333334,0.0601548407336448,16.227891999999883
36,COMPAS,4,0.6808712121212122,0.0262512184464387,17.214205000000106
36,COMPAS,6,0.678030303030303,0.0152151748400614,17.938221
36,COMPAS,10,0.6818181818181818,0.0065207892171691,16.011212999999998
36,COMPAS,15,0.6846590909090909,0.0104534301368021,15.717953999999963
36,COMPAS,25,0.6818181818181818,0.0226771088926983,17.06020799999999
36,COMPAS,35,0.6808712121212122,0.03053118662678,16.484104000000002
36,COMPAS,50,0.6827651515151515,0.027394037175221,18.397786999999997
37,COMPAS,0,0.6695075757575758,0.1585996240601503,16.544253000000026
37,COMPAS,1,0.6685606060606061,0.0570958646616541,17.409386999999924
37,COMPAS,2,0.6685606060606061,0.0045817669172932,15.895017999999936
37,COMPAS,4,0.6647727272727273,0.0249060150375939,16.969309000000067
37,COMPAS,6,0.6647727272727273,0.0570958646616541,17.22237300000006
37,COMPAS,10,0.6609848484848485,0.0743656015037593,16.760262999999895
37,COMPAS,15,0.65625,0.0798872180451127,17.398169000000053
37,COMPAS,25,0.6628787878787878,0.0633223684210526,18.77586699999995
37,COMPAS,35,0.6581439393939394,0.0843515037593985,17.205878000000098
37,COMPAS,50,0.6628787878787878,0.0788298872180451,15.817356000000018
38,COMPAS,0,0.6619318181818182,0.2258969837587006,18.85466499999984
38,COMPAS,1,0.6600378787878788,0.1079721577726218,18.14805000000001
38,COMPAS,2,0.65625,0.0673299303944315,17.214319000000046
38,COMPAS,4,0.6534090909090909,0.0043656612529002,18.68937500000004
38,COMPAS,6,0.6505681818181818,0.0011545243619489,18.032279000000017
38,COMPAS,10,0.6581439393939394,0.0065150812064965,17.811778000000004
38,COMPAS,15,0.65625,0.0143554524361949,16.220467999999983
38,COMPAS,25,0.6571969696969697,0.023075638051044,16.37369000000001
38,COMPAS,35,0.6534090909090909,0.0269958236658932,16.110967999999957
38,COMPAS,50,0.6524621212121212,0.0161150812064965,16.326099
39,COMPAS,0,0.6893939393939394,0.271203953279425,17.655324999999948
39,COMPAS,1,0.6770833333333334,0.1819407008086253,16.45038599999998
