Unnamed: 0,seed,dataset,alpha,acc,disparity,time
0,0,Lawschool,0.2,0.7938983986747653,0.0597610739600346,693.8449400000001
0,0,Lawschool,0.45,0.7921038100496963,0.0389882460265025,731.2122939999999
0,0,Lawschool,0.7,0.7926214798453893,0.0238236655941763,725.4277830000001
0,0,Lawschool,0.95,0.7927940364439536,0.0233706607463845,710.4598879999994
0,0,Lawschool,1.2,0.792932081722805,0.0326281481137235,721.2540339999996
0,0,Lawschool,1.45,0.7930701270016566,0.0236223341236582,706.273373
0,0,Lawschool,1.7,0.792932081722805,0.0262770170141182,720.0675929999998
0,0,Lawschool,1.95,0.7925524572059636,0.0104376838904765,734.0015349999994
0,0,Lawschool,2.2,0.7917241855328547,0.0084015423786414,699.6045890000005
0,0,Lawschool,2.45,0.7918277194919934,0.0278633233984096,717.7104150000014
0,1,Lawschool,0.2,0.7879624516841524,0.0514873982379837,687.65488
0,1,Lawschool,0.45,0.7873757592490337,0.036976049527279,729.665861
0,1,Lawschool,0.7,0.7870996686913307,0.0266092377297002,733.5482809999994
0,1,Lawschool,0.95,0.7867545554942021,0.0150847281080009,712.1768569999995
0,1,Lawschool,1.2,0.786029817780232,0.0092469649517366,717.0208549999998
0,1,Lawschool,1.45,0.7868580894533407,0.0145377766315998,710.4018539999997
0,1,Lawschool,1.7,0.7863059083379348,0.0167759214341474,712.684287
0,1,Lawschool,1.95,0.7865129762562121,0.0328272531690271,730.8961380000001
0,1,Lawschool,2.2,0.7855811706239647,0.0034199472138582,696.0777149999994
0,1,Lawschool,2.45,0.7871341800110436,0.031809923422921,707.1120030000002
0,2,Lawschool,0.2,0.7882385422418553,0.047322401478176,697.542607
0,2,Lawschool,0.45,0.7885146327995582,0.0294317286385175,730.4369569999999
0,2,Lawschool,0.7,0.7886871893981225,0.0275909772343545,729.9048320000002
0,2,Lawschool,0.95,0.7884456101601325,0.015598221664388,708.0517220000002
0,2,Lawschool,1.2,0.787548315847598,0.0235804526333235,719.8402710000009
0,2,Lawschool,1.45,0.7879624516841524,0.0171559199171973,712.412937000001
0,2,Lawschool,1.7,0.7876863611264495,0.0041230041582108,722.1813080000011
0,2,Lawschool,1.95,0.7879624516841524,0.0064526677545911,730.9572939999998
0,2,Lawschool,2.2,0.7877208724461623,0.0087599045197506,702.8391240000001
0,2,Lawschool,2.45,0.7866165102153506,0.0029437382308749,708.6426650000012
0,3,Lawschool,0.2,0.7893083931529542,0.0565199963357903,693.4480580000001
0,3,Lawschool,0.45,0.7876863611264495,0.0309941631841816,735.982254
0,3,Lawschool,0.7,0.7882385422418553,0.0236974450154177,724.474569
0,3,Lawschool,0.95,0.7877208724461623,0.0291317540615725,708.9030269999994
0,3,Lawschool,1.2,0.7879969630038652,0.0182461072570322,726.5515619999996
0,3,Lawschool,1.45,0.7876173384870238,0.0144789844435547,707.3046290000002
0,3,Lawschool,1.7,0.7881350082827168,0.0224940057596886,714.5412539999998
0,3,Lawschool,1.95,0.787272225289895,0.009450728805806,728.2039750000004
0,3,Lawschool,2.2,0.7871341800110436,0.0048754709222349,698.2667170000022
0,3,Lawschool,2.45,0.7873067366096079,0.0070536278359637,705.4241710000006
0,4,Lawschool,0.2,0.7895844837106571,0.0527566966922424,699.362223
0,4,Lawschool,0.45,0.7889287686361126,0.0400503686489608,732.8536429999999
0,4,Lawschool,0.7,0.789101325234677,0.0284851870372961,733.863417
0,4,Lawschool,0.95,0.7889632799558255,0.0256261634961614,714.5681629999999
0,4,Lawschool,1.2,0.7893774157923799,0.0274732681335446,718.6678830000001
0,4,Lawschool,1.45,0.7887562120375483,0.0130845277698281,708.7409750000006
0,4,Lawschool,1.7,0.7878244064053009,0.0007781363296579,716.7034399999993
0,4,Lawschool,1.95,0.7887907233572612,0.0279675277983985,735.5976360000004
0,4,Lawschool,2.2,0.7892048591938156,0.0128021189075605,696.257893
0,4,Lawschool,2.45,0.7889632799558255,0.0284263044027687,714.7091689999979
0,5,Lawschool,0.2,0.7873412479293208,0.0543709270612823,692.085886
0,5,Lawschool,0.45,0.7870651573716179,0.04470120591948,735.118676
0,5,Lawschool,0.7,0.7868235781336278,0.0414730578689969,728.4169819999997
0,5,Lawschool,0.95,0.787030646051905,0.0418538539858336,713.687621
0,5,Lawschool,1.2,0.7861333517393705,0.0279206129459936,718.873963
0,5,Lawschool,1.45,0.7853050800662618,0.0287593117542356,710.7107130000004
0,5,Lawschool,1.7,0.7866855328547764,0.0378031462803036,712.7754730000015
0,5,Lawschool,1.95,0.7869271120927664,0.0359144258636644,728.4450620000007
0,5,Lawschool,2.2,0.7867890668139149,0.0460221748546621,700.3967040000007
0,5,Lawschool,2.45,0.7865819988956377,0.0347766766040877,709.8071859999982
0,6,Lawschool,0.2,0.7869961347321922,0.0574193801411707,688.400768
0,6,Lawschool,0.45,0.7861333517393705,0.03325688699991,728.647899
0,6,Lawschool,0.7,0.7864439536167863,0.042759800059326,735.4172989999997
0,6,Lawschool,0.95,0.7852705687465489,0.0233885711517327,705.9570539999986
0,6,Lawschool,1.2,0.7859262838210933,0.0173009733186997,716.0992209999995
