Unnamed: 0,seed,dataset,level,acc,disparity,time
0,0,Lawschool,0.0,0.7905508006626173,0.011844533489613,669.089701
0,0,Lawschool,0.008,0.7925524572059636,0.0037225291012256,653.8216499999999
0,0,Lawschool,0.016,0.791931253451132,0.01817382606036,681.5786449999996
0,0,Lawschool,0.024,0.7924834345665378,0.0214944394549807,671.8376639999997
0,0,Lawschool,0.032,0.7918277194919934,0.0261882166384955,681.2313940000004
0,0,Lawschool,0.04,0.7920692987299834,0.0403081151274211,669.7459909999998
0,0,Lawschool,0.048,0.7923799006073993,0.0401689728450428,681.6703249999991
0,0,Lawschool,0.056,0.7929665930425179,0.0530341442024093,684.3168600000008
0,0,Lawschool,0.064,0.7918967421314191,0.0589798042057776,680.9570410000015
0,0,Lawschool,0.072,0.7939329099944782,0.0752839171455856,684.704017
0,1,Lawschool,0.0,0.7858227498619548,0.0075288596768397,673.6775560000001
0,1,Lawschool,0.008,0.7860988404196576,0.0027517951625094,654.053566
0,1,Lawschool,0.016,0.7872377139701823,0.0210663443428373,691.3522309999998
0,1,Lawschool,0.024,0.7871341800110436,0.0126722364720022,674.3110589999997
0,1,Lawschool,0.032,0.7873757592490337,0.02236605593968,674.8784249999999
0,1,Lawschool,0.04,0.7877208724461623,0.0389390728969183,682.1734390000001
0,1,Lawschool,0.048,0.787548315847598,0.0420914495124097,686.4994900000002
0,1,Lawschool,0.056,0.788065985643291,0.0534441292455051,687.8396639999992
0,1,Lawschool,0.064,0.7887562120375483,0.0707804581304288,678.9921000000013
0,1,Lawschool,0.072,0.7891703478741027,0.0716160838196845,686.8389509999997
0,2,Lawschool,0.0,0.7866165102153506,0.012095351808659,674.497348
0,2,Lawschool,0.008,0.7868235781336278,0.0159447316589044,654.0354570000002
0,2,Lawschool,0.016,0.7876518498067366,0.0052292147282921,689.7298389999996
0,2,Lawschool,0.024,0.7881695196024296,0.0063582702466853,673.4283850000002
0,2,Lawschool,0.032,0.7879279403644396,0.0243927450673499,676.6526759999997
0,2,Lawschool,0.04,0.7878934290447267,0.0200046304346958,679.3666329999996
0,2,Lawschool,0.048,0.7877208724461623,0.0274266753965475,685.2835010000017
