seed,dataset,level,acc,disparity,time
4,ACSIncome,0.65,0.8030179233002904,0.1352391519048987,961.0391799999924
4,ACSIncome,0.75,0.8030199259036748,0.1072002179281788,965.5963740000008
4,ACSIncome,0.8500000000000001,0.8024011214578952,0.1022978723031226,964.951270999998
4,ACSIncome,0.95,0.8019725643336337,0.1073051180001821,984.0043930000102
5,ACSIncome,0.05,0.8062601381796335,0.1789102406547639,883.5608389999998
5,ACSIncome,0.15,0.805941724241514,0.191064037698742,988.71148
5,ACSIncome,0.25,0.8058556122959848,0.1621433215312963,952.5612140000012
5,ACSIncome,0.35,0.8059076799839792,0.1613562480223241,1064.578838999998
5,ACSIncome,0.45,0.8068609191949534,0.1565666254128397,989.2645960000008
5,ACSIncome,0.55,0.8026894963452488,0.1204078887068703,997.3644089999945
5,ACSIncome,0.65,0.8032342044658055,0.1464913978337351,953.2248279999912
5,ACSIncome,0.75,0.8030179233002904,0.0979235496100026,950.7053099999976
5,ACSIncome,0.8500000000000001,0.8021688194653049,0.1001432807336999,958.4007489999932
5,ACSIncome,0.95,0.8021668168619205,0.0845975208825783,975.7769300000072
6,ACSIncome,0.05,0.8056693701812356,0.1979388188710565,869.0347870000005
6,ACSIncome,0.15,0.805531190547712,0.1804136736661631,984.2497440000006
6,ACSIncome,0.25,0.8058135576249124,0.1751242015949076,955.3230889999976
6,ACSIncome,0.35,0.8056633623710824,0.1522822097042903,1024.2266909999962
6,ACSIncome,0.45,0.8056152998898568,0.1566990311302214,986.4649869999994
6,ACSIncome,0.55,0.8032782617402623,0.1239305317757195,998.7184000000052
6,ACSIncome,0.65,0.8023830980274357,0.1471067639110083,1002.702204999994
6,ACSIncome,0.75,0.8028436968058476,0.1063122383151198,950.8658249999936
6,ACSIncome,0.8500000000000001,0.8018644237508762,0.1258562583162228,940.5769760000112
6,ACSIncome,0.95,0.8011214578952638,0.0889945874874088,952.9224460000114
7,ACSIncome,0.05,0.8055892660458596,0.1775496041581835,894.2872350000016
7,ACSIncome,0.15,0.8067407629918895,0.172491505347077,986.0722449999994
7,ACSIncome,0.25,0.805711424852308,0.1517429775071539,956.9907769999992
7,ACSIncome,0.35,0.8064704115349955,0.1495504972656233,1028.466714999995
7,ACSIncome,0.45,0.8061720236307199,0.1448685679513052,982.9714479999966
7,ACSIncome,0.55,0.80273555622309,0.1555338103279167,885.2298730000039
7,ACSIncome,0.65,0.8033042955842595,0.1079721747036272,1022.4576549999985
7,ACSIncome,0.75,0.799052768599179,0.1120321404151493,947.7889739999956
7,ACSIncome,0.8500000000000001,0.8007309502353059,0.0743329385470261,948.7277449999964
7,ACSIncome,0.95,0.8003504555922699,0.0891458608772039,949.5343250000004
8,ACSIncome,0.05,0.8063782917793131,0.1761002798301061,880.9572580000013
8,ACSIncome,0.15,0.8058736357264443,0.1899980290252498,951.965911999996
8,ACSIncome,0.25,0.8063702813657755,0.1577845907942951,955.013678000003
8,ACSIncome,0.35,0.8065124662060679,0.1621533891615399,1022.4445720000004
8,ACSIncome,0.45,0.8050906178031441,0.152239931753896,954.4202799999985
8,ACSIncome,0.55,0.8036988084509863,0.122973362600072,899.3350910000008
8,ACSIncome,0.65,0.8040853109041755,0.1152582765386969,1026.3615990000037
8,ACSIncome,0.75,0.8024892360068089,0.1217562917955843,952.5671829999992
8,ACSIncome,0.8500000000000001,0.8019445278862521,0.1127216961187746,970.2130999999936
8,ACSIncome,0.95,0.8014298588164614,0.0992120518711425,962.9680090000184
9,ACSIncome,0.05,0.8056593571643136,0.192104414519444,888.1906510000008
9,ACSIncome,0.15,0.8052968859517372,0.1611140607949504,955.987927999995
9,ACSIncome,0.25,0.8054731150495644,0.1663249798539011,948.3686190000008
9,ACSIncome,0.35,0.8050085110643836,0.1599827612050414,995.9359849999964
9,ACSIncome,0.45,0.8054931410834084,0.1483208695617896,964.034345
9,ACSIncome,0.55,0.8020066085911686,0.1190877888694159,897.8989169999913
9,ACSIncome,0.65,0.8009612496245119,0.1015859992134342,952.7891610000006
9,ACSIncome,0.75,0.800797036146991,0.104652759342575,951.4350970000088
9,ACSIncome,0.8500000000000001,0.8000360468609192,0.1025953184035588,971.7776929999818
9,ACSIncome,0.95,0.7993070992289977,0.0868564275739233,962.0703319999884
