seed,dataset,epsilon,acc,disparity,time
14,Lawschool,0.009,0.788859745996687,0.0031632098432447,128.4392330646515
14,Lawschool,0.013,0.788859745996687,0.0031632098432447,144.24045395851135
14,Lawschool,0.017,0.7895154610712314,0.015091847959259,171.80663871765137
14,Lawschool,0.021,0.7895154610712314,0.015091847959259,185.436119556427
14,Lawschool,0.025,0.7896880176697957,0.0476876025622136,188.91435742378235
14,Lawschool,0.029,0.7896880176697957,0.0476876025622136,190.0128288269043
14,Lawschool,0.033,0.7896880176697957,0.0476876025622136,170.64022731781006
14,Lawschool,0.037,0.7896880176697957,0.0476876025622136,133.26440238952637
15,Lawschool,0.001,0.7874102705687466,0.0223382384597933,114.48690605163574
15,Lawschool,0.005,0.7888252346769741,0.0148227224997748,109.46835494041444
15,Lawschool,0.009,0.7888252346769741,0.0148227224997748,127.43524742126463
15,Lawschool,0.013,0.7888252346769741,0.0148227224997748,142.5228385925293
15,Lawschool,0.017,0.789101325234677,0.0101600117797238,188.6777226924896
15,Lawschool,0.021,0.7893083931529542,0.0306696973948182,200.5472309589386
15,Lawschool,0.025,0.7893083931529542,0.0306696973948182,171.17568397521973
15,Lawschool,0.029,0.7893083931529542,0.0306696973948182,170.2735619544983
15,Lawschool,0.033,0.7893083931529542,0.0306696973948182,156.94779801368713
15,Lawschool,0.037,0.7893083931529542,0.0306696973948182,173.64386653900146
16,Lawschool,0.001,0.7865129762562121,0.0129066541097793,116.80695176124571
16,Lawschool,0.005,0.7865474875759249,0.0127649642217144,109.82082891464232
16,Lawschool,0.009,0.7871686913307565,0.0223917295474938,110.39673399925232
16,Lawschool,0.013,0.7871686913307565,0.0223917295474938,177.1550488471985
16,Lawschool,0.017,0.7877208724461623,0.0233357719440814,203.51993942260745
16,Lawschool,0.021,0.7877208724461623,0.0233357719440814,164.0020387172699
16,Lawschool,0.025,0.7869616234124793,0.0003399189381794,169.18660831451416
16,Lawschool,0.029,0.7885146327995582,0.0634124017868118,150.41851377487183
16,Lawschool,0.033,0.7885146327995582,0.0634124017868118,151.74738478660583
16,Lawschool,0.037,0.7878244064053009,0.0348377719783523,155.65171480178833
17,Lawschool,0.001,0.7901366648260629,0.0052229197693333,96.1867024898529
17,Lawschool,0.005,0.7903437327443401,0.0188084042848802,138.51822113990784
17,Lawschool,0.009,0.7897915516289343,0.0014524968075706,122.8210904598236
17,Lawschool,0.013,0.7904127553837659,0.0182842682702184,123.75010395050047
17,Lawschool,0.017,0.7904127553837659,0.0182842682702184,160.72070622444153
17,Lawschool,0.021,0.7904127553837659,0.0185436043698035,201.25766324996948
17,Lawschool,0.025,0.7912410270568746,0.0235650459428828,170.97321319580078
17,Lawschool,0.029,0.7914480949751519,0.0394306977448491,155.5113480091095
17,Lawschool,0.033,0.7914480949751519,0.0394306977448491,132.91617012023926
17,Lawschool,0.037,0.7912065157371618,0.047388842576548,141.4407982826233
18,Lawschool,0.001,0.7876518498067366,0.0052372834171851,81.34826827049255
18,Lawschool,0.005,0.7868926007730536,0.0080611766968367,119.66674780845642
18,Lawschool,0.009,0.7878589177250138,0.0188366176169531,120.4670476913452
18,Lawschool,0.013,0.787548315847598,0.0017784915352022,83.05166673660278
18,Lawschool,0.017,0.7879969630038652,0.0361237918509649,142.87241005897522
18,Lawschool,0.021,0.7879624516841524,0.0362521286066117,166.69891667366028
18,Lawschool,0.025,0.7887217007178354,0.0372271583838409,157.36406421661377
18,Lawschool,0.029,0.7888252346769741,0.0408605231486938,125.27382850646973
18,Lawschool,0.033,0.7888252346769741,0.0370973676619292,106.83480858802795
18,Lawschool,0.037,0.7888252346769741,0.0370973676619292,113.15203094482422
19,Lawschool,0.001,0.7893083931529542,0.0023525004330174,118.98030614852904
19,Lawschool,0.005,0.7890668139149641,0.0139701111263491,116.46531558036804
19,Lawschool,0.009,0.7890668139149641,0.0139701111263491,116.5843222141266
19,Lawschool,0.013,0.7890668139149641,0.0139701111263491,131.2357621192932
19,Lawschool,0.017,0.7904472667034788,0.0325994602220031,131.21743774414062
19,Lawschool,0.021,0.7900331308669244,0.0298102141031013,172.5552761554718
19,Lawschool,0.025,0.7921383213694092,0.0555102231582091,174.82430815696716
19,Lawschool,0.029,0.7916206515737162,0.0541328769325076,130.2343487739563
19,Lawschool,0.033,0.7916206515737162,0.0541328769325076,117.9447135925293
19,Lawschool,0.037,0.7916206515737162,0.0541328769325076,116.80770897865295
20,Lawschool,0.001,0.78444229707344,0.0267837991601094,134.9475383758545
20,Lawschool,0.005,0.7864784649364992,0.0249365639112,130.8848376274109
20,Lawschool,0.009,0.7851325234676974,0.0050715361075951,132.21713495254517
20,Lawschool,0.013,0.7851325234676974,0.0050715361075951,167.461279630661
20,Lawschool,0.017,0.7851325234676974,0.0050715361075951,180.5373034477234
20,Lawschool,0.021,0.787789895085588,0.0438562532104499,173.53766918182373
20,Lawschool,0.025,0.787789895085588,0.0438562532104499,177.9106407165527
20,Lawschool,0.029,0.787789895085588,0.0438562532104499,157.01334190368652
20,Lawschool,0.033,0.787789895085588,0.0438562532104499,139.61527180671692
20,Lawschool,0.037,0.787789895085588,0.0438562532104499,140.0240683555603
21,Lawschool,0.001,0.7887217007178354,0.0045545151034495,166.43236374855042
21,Lawschool,0.005,0.7890323025952513,0.0005892484055277,164.64411163330078
21,Lawschool,0.009,0.7890323025952513,0.0005892484055277,165.29612755775452
21,Lawschool,0.013,0.7890323025952513,0.0005892484055277,180.48717999458316
21,Lawschool,0.017,0.7914480949751519,0.047187686130338,190.4935042858124
21,Lawschool,0.021,0.7914480949751519,0.047187686130338,211.942405462265
21,Lawschool,0.025,0.7914480949751519,0.047187686130338,168.82530045509338
21,Lawschool,0.029,0.7914480949751519,0.047187686130338,167.17656779289246
21,Lawschool,0.033,0.7914480949751519,0.047187686130338,153.10148692131042
21,Lawschool,0.037,0.7914480949751519,0.047187686130338,183.7973840236664
22,Lawschool,0.001,0.7881350082827168,0.0111996598535929,123.72847437858582
22,Lawschool,0.005,0.79010215350635,0.0120385959566459,155.42643451690674
22,Lawschool,0.009,0.7896189950303699,0.0095788390572491,155.99294209480286
22,Lawschool,0.013,0.791413583655439,0.045938495782616,134.79169964790344
22,Lawschool,0.017,0.7893083931529542,0.0086302052225531,209.5859866142273
22,Lawschool,0.021,0.7895499723909443,0.0166930927970475,169.23754715919495
22,Lawschool,0.025,0.7895499723909443,0.0166930927970475,207.0941207408905
22,Lawschool,0.029,0.78986057426836,0.0291420858826117,150.03952741622925
22,Lawschool,0.033,0.7906198233020431,0.0439813790431919,180.5066773891449
22,Lawschool,0.037,0.7909304251794589,0.0522317343966618,178.7347457408905
23,Lawschool,0.001,0.7890668139149641,0.0019919915190453,108.44652104377748
23,Lawschool,0.005,0.7887562120375483,0.0039265200149165,122.8421277999878
23,Lawschool,0.009,0.7887562120375483,0.0039265200149165,123.78080654144289
23,Lawschool,0.013,0.7902747101049145,0.0328004511719606,124.62483644485474
23,Lawschool,0.017,0.7902747101049145,0.0328004511719606,135.62130331993103
23,Lawschool,0.021,0.7909994478188846,0.0396689460812133,151.80808639526367
23,Lawschool,0.025,0.7909304251794589,0.0389252420696546,158.31324005126953
23,Lawschool,0.029,0.7909304251794589,0.0389252420696546,113.51669836044312
23,Lawschool,0.033,0.7912065157371618,0.0536365913356708,133.2939920425415
23,Lawschool,0.037,0.7912065157371618,0.0536365913356708,136.5558362007141
24,Lawschool,0.001,0.785236057426836,0.0057961400097685,106.04226970672607
24,Lawschool,0.005,0.7850289895085588,0.008343417946888,101.6784212589264
24,Lawschool,0.009,0.7850289895085588,0.008343417946888,101.3352460861206
24,Lawschool,0.013,0.7850289895085588,0.008343417946888,115.953754901886
24,Lawschool,0.017,0.7859607951408062,0.0232106384999679,150.15176725387573
24,Lawschool,0.021,0.7858917725013804,0.0281738357506332,178.15634942054749
24,Lawschool,0.025,0.7856156819436775,0.021977931350126,181.95236110687256
24,Lawschool,0.029,0.7856501932633904,0.0223896258314575,145.8340129852295
24,Lawschool,0.033,0.7863059083379348,0.0304955176802088,165.05405282974243
24,Lawschool,0.037,0.7873757592490337,0.0521630721956026,172.62887024879456
25,Lawschool,0.001,0.7837175593594699,0.0056278052034466,123.93075847625732
25,Lawschool,0.005,0.7842697404748757,0.0084399236732646,102.42497324943542
25,Lawschool,0.009,0.7842697404748757,0.0084399236732646,104.032550573349
25,Lawschool,0.013,0.7854431253451132,0.038536910474662,103.84534978866576
25,Lawschool,0.017,0.7848219215902816,0.0269901176449925,146.2300055027008
25,Lawschool,0.021,0.7854776366648261,0.0350811316445071,170.3062891960144
25,Lawschool,0.025,0.7854776366648261,0.0350811316445071,140.8225622177124
25,Lawschool,0.029,0.7854776366648261,0.0350811316445071,122.77151489257812
25,Lawschool,0.033,0.7856847045831032,0.047090383559874,138.89869117736816
25,Lawschool,0.037,0.7863404196576477,0.0588652247344862,137.23287916183472
26,Lawschool,0.001,0.7844768083931529,0.0058156589069461,105.14593172073364
26,Lawschool,0.005,0.7844768083931529,0.0058156589069461,117.7177803516388
26,Lawschool,0.009,0.7844768083931529,0.0058156589069461,118.7569375038147
26,Lawschool,0.013,0.785236057426836,0.032760404571854,153.6977813243866
26,Lawschool,0.017,0.785236057426836,0.032760404571854,169.50118136405945
26,Lawschool,0.021,0.785236057426836,0.032760404571854,181.95892977714536
26,Lawschool,0.025,0.7855466593042518,0.0343222606381436,182.3015048503876
26,Lawschool,0.029,0.7853050800662618,0.0322512141920283,151.26656317710876
26,Lawschool,0.033,0.7850980121479846,0.0240679457404136,150.98333883285522
26,Lawschool,0.037,0.7865129762562121,0.082630153735859,153.82932925224304
27,Lawschool,0.001,0.7858572611816675,0.002034812843157,96.50890469551086
27,Lawschool,0.005,0.7858572611816675,0.002034812843157,111.02697849273682
27,Lawschool,0.009,0.7866510215350635,0.0244659470858854,141.61108875274658
27,Lawschool,0.013,0.7866510215350635,0.0244659470858854,152.7468934059143
27,Lawschool,0.017,0.7866510215350635,0.0244659470858854,168.64709758758545
27,Lawschool,0.021,0.7866510215350635,0.0244659470858854,183.9865550994873
27,Lawschool,0.025,0.7883765875207068,0.0464381301439614,149.40560388565063
27,Lawschool,0.029,0.7883765875207068,0.0464381301439614,138.76335787773132
27,Lawschool,0.033,0.7887217007178354,0.059629636520206,151.698796749115
27,Lawschool,0.037,0.7892738818332413,0.0553870013255302,163.9052231311798
28,Lawschool,0.001,0.787548315847598,0.0157353437868006,108.0564374923706
28,Lawschool,0.005,0.7896189950303699,0.0215664857415296,106.08490014076231
28,Lawschool,0.009,0.7896189950303699,0.0215664857415296,106.06257033348083
28,Lawschool,0.013,0.7896189950303699,0.0215664857415296,104.67564821243286
28,Lawschool,0.017,0.7899641082274986,0.0307609421763647,158.04014611244202
28,Lawschool,0.021,0.7899641082274986,0.0307609421763647,136.74294924736023
28,Lawschool,0.025,0.7906543346217559,0.0363164062130759,147.96322321891785
28,Lawschool,0.029,0.7906543346217559,0.0363164062130759,113.936514377594
28,Lawschool,0.033,0.7901711761457758,0.0416257993381304,129.53439259529114
28,Lawschool,0.037,0.7906198233020431,0.0505242405597179,161.4195098876953
29,Lawschool,0.001,0.7876518498067366,0.0120874275503697,100.93285775184631
29,Lawschool,0.005,0.7876518498067366,0.0120874275503697,101.10965371131896
29,Lawschool,0.009,0.7876518498067366,0.0120874275503697,100.62108850479126
29,Lawschool,0.013,0.7881350082827168,0.0251503800114388,101.7011125087738
29,Lawschool,0.017,0.7881350082827168,0.0251503800114388,119.30479550361632
29,Lawschool,0.021,0.7885491441192711,0.0285341066862022,135.97331047058103
29,Lawschool,0.025,0.7885146327995582,0.0354525397900847,176.89558386802673
29,Lawschool,0.029,0.7895844837106571,0.0467867024299388,170.65152025222778
29,Lawschool,0.033,0.7889287686361126,0.0405568443042697,163.61407446861267
29,Lawschool,0.037,0.790378244064053,0.0645607414291707,166.7748477458954
30,Lawschool,0.001,0.7868926007730536,0.0091765865030317,147.7509958744049
30,Lawschool,0.005,0.7868926007730536,0.0091765865030317,138.11850666999817
30,Lawschool,0.009,0.7886526780784097,0.0318765361963025,137.23181056976318
30,Lawschool,0.013,0.7882385422418553,0.0076757766626195,134.11641192436218
30,Lawschool,0.017,0.7884801214798454,0.0407411015254553,145.92350912094116
30,Lawschool,0.021,0.7887562120375483,0.0414308733909721,171.2642378807068
30,Lawschool,0.025,0.7887562120375483,0.0414308733909721,149.1808362007141
30,Lawschool,0.029,0.789101325234677,0.0379006768169656,156.33749556541443
30,Lawschool,0.033,0.7885146327995582,0.0433033581871556,161.83818244934082
30,Lawschool,0.037,0.7884801214798454,0.0408647021241639,144.65822219848633
31,Lawschool,0.001,0.7886526780784097,0.0117511258858499,97.9481008052826
31,Lawschool,0.005,0.7886526780784097,0.0117511258858499,95.28349566459656
31,Lawschool,0.009,0.7886526780784097,0.0117511258858499,95.00474238395692
31,Lawschool,0.013,0.7886526780784097,0.0117511258858499,138.0483419895172
31,Lawschool,0.017,0.7886526780784097,0.0117511258858499,123.9745547771454
31,Lawschool,0.021,0.7886526780784097,0.0117511258858499,175.3882908821106
31,Lawschool,0.025,0.7892738818332413,0.0382995705609708,163.93986773490906
31,Lawschool,0.029,0.7892738818332413,0.0382995705609708,132.68678903579712
31,Lawschool,0.033,0.7892738818332413,0.0382995705609708,133.7823143005371
31,Lawschool,0.037,0.7892738818332413,0.0382995705609708,122.15211939811708
32,Lawschool,0.001,0.786029817780232,0.0022473535951954,108.81488227844238
32,Lawschool,0.005,0.786029817780232,0.0022473535951954,128.5791597366333
32,Lawschool,0.009,0.7870651573716179,0.0165153248377197,127.50507020950316
32,Lawschool,0.013,0.7870651573716179,0.019198859092838,136.38841676712036
32,Lawschool,0.017,0.7870651573716179,0.0179588367950183,139.05536079406738
32,Lawschool,0.021,0.7870651573716179,0.0179588367950183,171.48702955245972
32,Lawschool,0.025,0.7871686913307565,0.0229943254702924,181.67750906944275
32,Lawschool,0.029,0.788583655438984,0.0527412159797797,158.69914150238037
32,Lawschool,0.033,0.788583655438984,0.0527412159797797,147.4200427532196
32,Lawschool,0.037,0.788583655438984,0.0527412159797797,179.73952317237854
33,Lawschool,0.001,0.7923108779679735,0.0007326118399396,158.31416416168213
33,Lawschool,0.005,0.7923108779679735,0.0007326118399396,152.35565996170044
33,Lawschool,0.009,0.7934842628382109,0.0197062830425183,153.5328369140625
33,Lawschool,0.013,0.794001932633904,0.0230351312457689,166.19197583198547
33,Lawschool,0.017,0.7936913307564881,0.0235410388184781,218.51858830451965
33,Lawschool,0.021,0.7936913307564881,0.0235410388184781,196.39041900634768
33,Lawschool,0.025,0.7936913307564881,0.0235410388184781,164.01394176483154
33,Lawschool,0.029,0.7951408061844285,0.048348862015454,141.50995230674744
33,Lawschool,0.033,0.7951408061844285,0.048348862015454,142.32211661338806
33,Lawschool,0.037,0.7951408061844285,0.048348862015454,146.71919918060303
34,Lawschool,0.001,0.7868926007730536,0.0089252301031585,141.5042016506195
34,Lawschool,0.005,0.7886871893981225,0.0254915432327732,137.27661752700806
34,Lawschool,0.009,0.7886871893981225,0.0254915432327732,137.05316257476807
34,Lawschool,0.013,0.7886871893981225,0.0254915432327732,134.38798904418945
34,Lawschool,0.017,0.7884456101601325,0.0108922060313423,170.20743989944458
34,Lawschool,0.021,0.7884456101601325,0.0108922060313423,169.84086155891418
34,Lawschool,0.025,0.7882730535615682,0.031027416185986,173.08959245681763
34,Lawschool,0.029,0.7885146327995582,0.0328146871140182,159.5752716064453
34,Lawschool,0.033,0.7894464384318056,0.0776046722761854,133.89605140686035
34,Lawschool,0.037,0.7894464384318056,0.0776046722761854,139.68349480628967
35,Lawschool,0.001,0.7937603533959139,0.0266093198249806,101.61456608772278
35,Lawschool,0.005,0.7937603533959139,0.0266093198249806,99.29770159721376
35,Lawschool,0.009,0.7934497515184981,0.0227769260967146,133.8496391773224
35,Lawschool,0.013,0.7934497515184981,0.0227769260967146,153.8789029121399
35,Lawschool,0.017,0.7934497515184981,0.0227769260967146,216.07448768615723
35,Lawschool,0.021,0.7940364439536168,0.0370684248589431,219.52626752853396
35,Lawschool,0.025,0.7940364439536168,0.0370684248589431,206.51626443862915
35,Lawschool,0.029,0.7950372722252899,0.0506108950039141,155.86657238006592
35,Lawschool,0.033,0.7950372722252899,0.0506108950039141,136.19039487838745
35,Lawschool,0.037,0.7947956929872998,0.0522837345425181,129.11165809631348
36,Lawschool,0.001,0.7855811706239647,0.0099165990216494,140.32443141937256
36,Lawschool,0.005,0.7855811706239647,0.0099165990216494,136.08475470542908
36,Lawschool,0.009,0.7855811706239647,0.0099165990216494,134.50106239318848
36,Lawschool,0.013,0.7869271120927664,0.0222219100732414,119.71676349639893
36,Lawschool,0.017,0.7855466593042518,0.0063004053729174,164.5408275127411
36,Lawschool,0.021,0.7877208724461623,0.0375520895594685,164.76250004768372
36,Lawschool,0.025,0.7868926007730536,0.0219580999366039,182.65731644630432
36,Lawschool,0.029,0.7868926007730536,0.0219580999366039,180.6839256286621
36,Lawschool,0.033,0.787789895085588,0.0376081798350776,110.99650025367735
