seed,dataset,lambda_mmd,in_processing,acc,disparity,time
3,COMPAS,2.6,True,0.6770833333333334,0.0272121332469099,147.2461370000001
3,COMPAS,2.7,True,0.6789772727272727,0.0223114764539926,149.60713900000064
3,COMPAS,2.8,True,0.6856060606060606,0.0160957351547191,148.9653580000013
3,COMPAS,2.9,True,0.6751893939393939,0.0206779241896868,148.49402400000145
3,COMPAS,3.0,True,0.6846590909090909,0.0318580158334675,152.71670900000026
3,COMPAS,3.1,True,0.6808712121212122,0.0088084435169331,146.34187500000007
3,COMPAS,3.2,True,0.6808712121212122,0.0255785809826041,146.8764510000001
3,COMPAS,3.3,True,0.6799242424242424,0.0169125112868719,152.78110600000036
3,COMPAS,3.4,True,0.6818181818181818,0.0240087222698883,160.6497819999986
3,COMPAS,3.5,True,0.6856060606060606,0.0208690048444565,158.08541100000002
3,COMPAS,3.6,True,0.6751893939393939,0.0349977332588993,160.3061259999995
3,COMPAS,3.7,True,0.6827651515151515,0.0216220874250195,157.4472370000003
3,COMPAS,3.8,True,0.6761363636363636,0.0246981112988614,156.58054400000037
3,COMPAS,3.9,True,0.6827651515151515,0.0240724158214781,149.37992699999995
3,COMPAS,4.0,True,0.6846590909090909,0.0122029351487244,147.8391790000005
3,COMPAS,4.1,True,0.6884469696969697,0.0128923241776975,147.07387899999958
3,COMPAS,4.2,True,0.6789772727272727,0.0310412397013147,146.76621700000032
3,COMPAS,4.3,True,0.6865530303030303,0.0192991461317407,151.52027499999895
3,COMPAS,4.4,True,0.6865530303030303,0.0066128893268341,149.60738800000036
3,COMPAS,4.5,True,0.6827651515151515,0.0130197112808773,150.42772700000205
3,COMPAS,4.6,True,0.6875,0.0121392415971345,153.13935800000036
3,COMPAS,4.7,True,0.6884469696969697,0.0328021790688002,151.92195699999866
3,COMPAS,4.8,True,0.6846590909090909,0.0224388635571724,147.71354300000166
3,COMPAS,4.9,True,0.6818181818181818,0.0399620836034064,146.94464100000005
4,COMPAS,0.0,True,0.6808712121212122,0.1807218908102393,148.69455499999998
4,COMPAS,0.1,True,0.6676136363636364,0.0305746432077323,158.739238
4,COMPAS,0.2,True,0.6714015151515151,0.0035716982556822,151.22315900000012
4,COMPAS,0.3,True,0.6695075757575758,0.0234614513327795,151.08778899999993
4,COMPAS,0.4,True,0.6723484848484849,0.0432077323869213,152.14279299999998
4,COMPAS,0.5,True,0.6685606060606061,0.0201766971230084,149.2273630000002
4,COMPAS,0.6,True,0.6619318181818182,0.0518387072415615,144.33132300000034
4,COMPAS,0.7,True,0.6704545454545454,0.0370157819225251,149.18794000000025
4,COMPAS,0.8,True,0.6571969696969697,0.0498225477610813,147.0432149999997
4,COMPAS,0.9,True,0.6619318181818182,0.0438646832288756,146.24531899999965
4,COMPAS,1.0,True,0.6695075757575758,0.0571849278864305,144.3817299999996
4,COMPAS,1.1,True,0.6581439393939394,0.0806388280601071,145.28262700000005
4,COMPAS,1.2,True,0.6619318181818182,0.0460696216869289,148.45436000000018
4,COMPAS,1.3,True,0.6628787878787878,0.0795137053537718,159.58582600000045
4,COMPAS,1.4,True,0.6666666666666666,0.0626746205542551,159.00904699999955
4,COMPAS,1.5,True,0.6770833333333334,0.039454806312769,150.51571999999942
4,COMPAS,1.6,True,0.6695075757575758,0.0660499886732613,148.8560950000001
4,COMPAS,1.7,True,0.6714015151515151,0.0589216944801027,151.40972800000054
4,COMPAS,1.8,True,0.6600378787878788,0.084157668202069,149.33015200000045
4,COMPAS,1.9,True,0.6695075757575758,0.0593898663444839,144.63170999999966
4,COMPAS,2.0,True,0.6666666666666666,0.0617835837801102,145.74365399999988
4,COMPAS,2.1,True,0.6619318181818182,0.0544665106093785,147.8741089999994
4,COMPAS,2.2,True,0.6647727272727273,0.0697576077927962,143.76343499999984
4,COMPAS,2.3,True,0.6704545454545454,0.0733217548893755,148.15606500000104
4,COMPAS,2.4,True,0.6647727272727273,0.0418485237483953,150.46317799999906
4,COMPAS,2.5,True,0.6571969696969697,0.0759948652118099,146.76693799999975
4,COMPAS,2.6,True,0.6685606060606061,0.0591104734576757,147.3150459999997
4,COMPAS,2.7,True,0.6628787878787878,0.0636109642830174,146.71199499999966
4,COMPAS,2.8,True,0.6704545454545454,0.0622970625991089,148.10573300000033
4,COMPAS,2.9,True,0.6638257575757576,0.0527297440157064,154.1254480000007
4,COMPAS,3.0,True,0.665719696969697,0.0540889526542324,150.55303600000116
4,COMPAS,3.1,True,0.6609848484848485,0.0861738276825492,151.7034119999989
4,COMPAS,3.2,True,0.6685606060606061,0.0565279770444763,148.96492899999976
4,COMPAS,3.3,True,0.665719696969697,0.0633768783508268,159.0914610000018
4,COMPAS,3.4,True,0.6676136363636364,0.0872989503888846,164.8451530000002
4,COMPAS,3.5,True,0.6742424242424242,0.0662387676508344,159.2950519999995
4,COMPAS,3.6,True,0.6628787878787878,0.0914747413728007,158.1539699999994
4,COMPAS,3.7,True,0.6619318181818182,0.0850940119308313,164.64519699999985
4,COMPAS,3.8,True,0.6742424242424242,0.0813410858566789,159.0889670000015
4,COMPAS,3.9,True,0.6770833333333334,0.0859850487049762,155.39470599999913
4,COMPAS,4.0,True,0.6638257575757576,0.0531979158800876,152.02474399999846
4,COMPAS,4.1,True,0.665719696969697,0.0700370006796042,150.7116960000003
4,COMPAS,4.2,True,0.6751893939393939,0.0780110246922902,153.50167800000054
4,COMPAS,4.3,True,0.6647727272727273,0.1069999244884089,149.78319399999964
4,COMPAS,4.4,True,0.6619318181818182,0.0992599864079136,154.5113880000008
4,COMPAS,4.5,True,0.665719696969697,0.0762289511440005,151.1632460000019
4,COMPAS,4.6,True,0.6666666666666666,0.0883787661406025,154.63117399999828
4,COMPAS,4.7,True,0.6600378787878788,0.1196632183040096,158.1799289999999
4,COMPAS,4.8,True,0.6676136363636364,0.0669410254474061,149.13588999999956
4,COMPAS,4.9,True,0.6666666666666666,0.0818092577210601,154.28064600000107
5,COMPAS,0.0,True,0.6761363636363636,0.2224983629977975,149.152604
5,COMPAS,0.1,True,0.6695075757575758,0.104530031549497,157.123337
5,COMPAS,0.2,True,0.6638257575757576,0.0718197511756652,154.88228100000003
5,COMPAS,0.3,True,0.6628787878787878,0.0597208167152806,154.1053599999998
5,COMPAS,0.4,True,0.6571969696969697,0.0368920769093398,153.70409199999995
5,COMPAS,0.5,True,0.6609848484848485,0.0522798976129531,152.2635190000001
5,COMPAS,0.6,True,0.6647727272727273,0.0444222870408952,147.18178699999976
5,COMPAS,0.7,True,0.65625,0.0497351032799571,154.17715399999997
5,COMPAS,0.8,True,0.6590909090909091,0.0339157092684088,149.91961600000013
5,COMPAS,0.9,True,0.6695075757575758,0.039645216977201,149.2348149999998
5,COMPAS,1.0,True,0.6628787878787878,0.0329632716233109,148.4341169999998
5,COMPAS,1.1,True,0.6600378787878788,0.0158640395261622,152.4460439999998
5,COMPAS,1.2,True,0.6609848484848485,0.0071581641764391,149.48565899999994
5,COMPAS,1.3,True,0.6723484848484849,0.0176647419489255,157.7432949999993
5,COMPAS,1.4,True,0.65625,0.0005952735281861,154.8250820000003
5,COMPAS,1.5,True,0.6638257575757576,0.0040776236680755,151.52955800000018
5,COMPAS,1.6,True,0.6581439393939394,0.00258943984761,150.15948300000036
5,COMPAS,1.7,True,0.6581439393939394,0.0128876718852312,148.12003299999924
5,COMPAS,1.8,True,0.6553030303030303,0.0120394071075659,149.13827500000025
5,COMPAS,1.9,True,0.65625,0.0119352342401333,140.55079100000057
5,COMPAS,2.0,True,0.6534090909090909,0.0240341687005178,142.9840350000004
5,COMPAS,2.1,True,0.6590909090909091,0.0073665099113042,145.39687999999842
5,COMPAS,2.2,True,0.6581439393939394,0.0302994225846776,140.50315099999898
5,COMPAS,2.3,True,0.6553030303030303,0.0127834990177986,144.0361750000011
5,COMPAS,2.4,True,0.6571969696969697,0.0171289957735579,149.57656700000007
5,COMPAS,2.5,True,0.6581439393939394,0.0062206083695457,150.0353070000001
5,COMPAS,2.6,True,0.6571969696969697,0.0209685100303589,147.86725099999967
5,COMPAS,2.7,True,0.65625,0.0065182451336389,153.8602350000001
5,COMPAS,2.8,True,0.6571969696969697,0.0099261860825049,150.81055600000036
5,COMPAS,2.9,True,0.6543560606060606,0.0015477111732841,152.55181000000084
5,COMPAS,3.0,True,0.6581439393939394,0.0146139651169712,146.65933399999994
5,COMPAS,3.1,True,0.6628787878787878,0.0004911006607535,150.7876819999983
5,COMPAS,3.2,True,0.6600378787878788,0.0003571641169117,148.00742999999966
5,COMPAS,3.3,True,0.6553030303030303,0.0454044883624025,150.91841699999895
5,COMPAS,3.4,True,0.6543560606060606,0.0011310197035537,160.95404299999973
5,COMPAS,3.5,True,0.6581439393939394,0.0123816893862729,162.628071000001
5,COMPAS,3.6,True,0.6534090909090909,0.0231114947318292,158.22534900000028
5,COMPAS,3.7,True,0.6571969696969697,0.0152241204833621,160.9761529999996
5,COMPAS,3.8,True,0.6600378787878788,0.0183046609917257,157.617123
5,COMPAS,3.9,True,0.6571969696969697,0.0328739805940829,149.92134099999748
5,COMPAS,4.0,True,0.6477272727272727,0.0120691707839752,150.25621800000044
5,COMPAS,4.1,True,0.6609848484848485,0.0130216084290731,154.95822699999917
5,COMPAS,4.2,True,0.65625,0.0247038514197273,152.6800600000006
5,COMPAS,4.3,True,0.6543560606060606,0.0158938032025715,150.2941839999985
5,COMPAS,4.4,True,0.6553030303030303,0.0220400023810941,154.84762599999883
5,COMPAS,4.5,True,0.65625,0.0185130067265908,152.56356099999903
5,COMPAS,4.6,True,0.6553030303030303,0.0134382998988034,155.66401100000076
5,COMPAS,4.7,True,0.6496212121212122,0.0174861598904696,152.59805400000005
5,COMPAS,4.8,True,0.6571969696969697,0.0083189475564021,150.74789200000123
5,COMPAS,4.9,True,0.6496212121212122,0.028945175308054,151.72810199999913
6,COMPAS,0.0,True,0.6789772727272727,0.2476996687523003,151.831772
6,COMPAS,0.1,True,0.665719696969697,0.09262667157404,158.99431900000002
6,COMPAS,0.2,True,0.6600378787878788,0.0769230769230769,153.9080509999999
6,COMPAS,0.3,True,0.6666666666666666,0.0154582259845417,155.9799599999999
6,COMPAS,0.4,True,0.6647727272727273,0.0520181572813152,157.55952300000013
6,COMPAS,0.5,True,0.6732954545454546,0.0119003803214329,150.85355200000004
6,COMPAS,0.6,True,0.6704545454545454,0.004171267329162,145.88233800000012
6,COMPAS,0.7,True,0.6628787878787878,0.0245368666421297,153.2235209999999
6,COMPAS,0.8,True,0.6676136363636364,0.0013495276653171,151.71865199999957
6,COMPAS,0.9,True,0.6714015151515151,0.0155809103177524,143.86488199999985
6,COMPAS,1.0,True,0.6685606060606061,0.0029444239970555,149.91352199999983
6,COMPAS,1.1,True,0.6666666666666666,0.0073610599926389,149.1972899999996
6,COMPAS,1.2,True,0.6695075757575758,0.0219604956447061,148.53548499999988
6,COMPAS,1.3,True,0.6704545454545454,0.0100601153232732,159.74072800000022
6,COMPAS,1.4,True,0.665719696969697,0.0168077536498589,155.90678500000013
6,COMPAS,1.5,True,0.6742424242424242,0.0110415899889584,152.7122099999997
6,COMPAS,1.6,True,0.6685606060606061,0.0179119126487547,149.81165099999998
6,COMPAS,1.7,True,0.6619318181818182,0.0190160716476506,149.75611500000014
6,COMPAS,1.8,True,0.6628787878787878,0.018157281315176,153.29973400000017
6,COMPAS,1.9,True,0.6695075757575758,0.0101827996564838,147.2968719999999
6,COMPAS,2.0,True,0.6600378787878788,0.0325113483008219,144.77058299999953
6,COMPAS,2.1,True,0.6704545454545454,0.0073610599926389,149.72263200000089
6,COMPAS,2.2,True,0.6676136363636364,0.0138633296528033,146.53534600000057
6,COMPAS,2.3,True,0.6590909090909091,0.0368052999631946,155.49616099999912
6,COMPAS,2.4,True,0.6704545454545454,0.0188933873144399,151.07079500000054
6,COMPAS,2.5,True,0.6714015151515151,0.0207336523125997,151.18631300000015
6,COMPAS,2.6,True,0.6600378787878788,0.02269660164397,150.67865800000072
6,COMPAS,2.7,True,0.6714015151515151,0.0116550116550116,158.3877819999998
6,COMPAS,2.8,True,0.6732954545454546,0.0258863943074469,149.54196000000047
6,COMPAS,2.9,True,0.6676136363636364,0.0126364863206968,156.2422999999999
6,COMPAS,3.0,True,0.6732954545454546,0.0158262789841737,149.89627899999869
6,COMPAS,3.1,True,0.6543560606060606,0.0374187216292479,150.76838199999838
6,COMPAS,3.2,True,0.6543560606060606,0.0361918782971414,147.5720079999992
6,COMPAS,3.3,True,0.6628787878787878,0.0291988713041344,152.5389670000004
6,COMPAS,3.4,True,0.665719696969697,0.0258863943074469,163.18686399999933
6,COMPAS,3.5,True,0.6714015151515151,0.0219604956447061,171.68273799999952
6,COMPAS,3.6,True,0.6638257575757576,0.026867868973132,159.72643900000003
6,COMPAS,3.7,True,0.6534090909090909,0.0493191019506809,159.04678400000012
6,COMPAS,3.8,True,0.6571969696969697,0.0429395166237271,165.21294299999863
6,COMPAS,3.9,True,0.6543560606060606,0.0401177769598822,156.39564400000015
6,COMPAS,4.0,True,0.6714015151515151,0.0222058643111274,154.1515670000008
6,COMPAS,4.1,True,0.6714015151515151,0.0212243896454422,155.72781000000032
6,COMPAS,4.2,True,0.6647727272727273,0.0422034106244632,151.67316100000062
6,COMPAS,4.3,True,0.6590909090909091,0.0353330879646669,155.2279269999999
6,COMPAS,4.4,True,0.6590909090909091,0.0360691939639308,156.53385399999752
6,COMPAS,4.5,True,0.665719696969697,0.0322659796344007,155.38279300000067
6,COMPAS,4.6,True,0.6600378787878788,0.0406085142927248,158.56796199999917
6,COMPAS,4.7,True,0.6666666666666666,0.0291988713041344,157.770053000002
6,COMPAS,4.8,True,0.6571969696969697,0.0326340326340326,153.17929299999923
