seed,dataset,level,acc,disparity,time
0,AdultCensus,0,0.851361495939398,0.1772432883167002,80.659492
0,AdultCensus,1,0.8510202688869174,0.1377186256896542,80.54485800000003
0,AdultCensus,2,0.8497236060874906,0.1149885622416747,82.67803600000002
0,AdultCensus,4,0.8471302804886371,0.0914326552931159,83.4853159999999
0,AdultCensus,6,0.8452194089947451,0.0740188518429457,83.15940799999998
0,AdultCensus,10,0.8411246843649764,0.0552950673067279,82.50271100000009
0,AdultCensus,15,0.8390773220500921,0.037785435123717,84.46103099999993
0,AdultCensus,25,0.8348461065993312,0.0200941333175542,83.73872400000005
0,AdultCensus,35,0.8336176892104006,0.0142580648680996,83.02163599999994
0,AdultCensus,50,0.8310243636115471,0.0066000544715109,82.56106399999999
1,AdultCensus,0,0.7610728178529994,0.0,81.47282799999999
1,AdultCensus,1,0.7610728178529994,0.0,80.87242900000001
1,AdultCensus,2,0.7610728178529994,0.0,81.791111
1,AdultCensus,4,0.7610728178529994,0.0,82.74154699999997
1,AdultCensus,6,0.7610728178529994,0.0,82.75896899999998
1,AdultCensus,10,0.7610728178529994,0.0,84.01628700000003
1,AdultCensus,15,0.7610728178529994,0.0,83.19906199999991
1,AdultCensus,25,0.7610728178529994,0.0,83.49413600000014
1,AdultCensus,35,0.7610728178529994,0.0,81.98749399999986
1,AdultCensus,50,0.7610728178529994,0.0,81.81556800000021
2,AdultCensus,0,0.7572510748652154,0.0,79.533141
2,AdultCensus,1,0.7572510748652154,0.0,82.06550099999998
2,AdultCensus,2,0.7572510748652154,0.0,84.43929700000001
2,AdultCensus,4,0.7572510748652154,0.0,82.28452000000004
2,AdultCensus,6,0.7572510748652154,0.0,83.86485900000002
2,AdultCensus,10,0.7572510748652154,0.0,83.1677699999999
2,AdultCensus,15,0.7572510748652154,0.0,82.53588300000013
2,AdultCensus,25,0.7572510748652154,0.0,81.92021199999999
2,AdultCensus,35,0.7572510748652154,0.0,82.68121299999984
2,AdultCensus,50,0.7572510748652154,0.0,80.78998000000001
3,AdultCensus,0,0.7607315908005187,0.0,79.86058700000007
3,AdultCensus,1,0.7607315908005187,0.0,80.93665999999996
3,AdultCensus,2,0.7607315908005187,0.0,82.87481300000002
3,AdultCensus,4,0.7607315908005187,0.0,84.06426599999998
3,AdultCensus,6,0.7607315908005187,0.0,82.69340999999997
3,AdultCensus,10,0.7607315908005187,0.0,82.11622299999999
3,AdultCensus,15,0.7607315908005187,0.0,82.11407099999997
3,AdultCensus,25,0.7607315908005187,0.0,82.28633400000012
3,AdultCensus,35,0.7607315908005187,0.0,81.61437199999978
3,AdultCensus,50,0.7607315908005187,0.0,81.80866500000002
4,AdultCensus,0,0.7616187811369686,0.0,80.58123499999999
4,AdultCensus,1,0.7616187811369686,0.0,81.02931899999999
4,AdultCensus,2,0.7616187811369686,0.0,83.60454500000014
4,AdultCensus,4,0.7616187811369686,0.0,84.14377899999988
4,AdultCensus,6,0.7616187811369686,0.0,83.05881699999998
4,AdultCensus,10,0.7616187811369686,0.0,82.61938899999996
4,AdultCensus,15,0.7616187811369686,0.0,83.04685000000018
4,AdultCensus,25,0.7616187811369686,0.0,81.94871399999988
4,AdultCensus,35,0.7616187811369686,0.0,82.15784699999995
4,AdultCensus,50,0.7616187811369686,0.0,82.30023299999993
5,AdultCensus,0,0.7613457994949839,0.0,80.20557100000002
5,AdultCensus,1,0.7613457994949839,0.0,81.25655199999994
5,AdultCensus,2,0.7613457994949839,0.0,83.43136200000004
5,AdultCensus,4,0.7613457994949839,0.0,82.538139
5,AdultCensus,6,0.7613457994949839,0.0,82.45481900000004
5,AdultCensus,10,0.7613457994949839,0.0,82.30487399999993
5,AdultCensus,15,0.7613457994949839,0.0,83.10978399999999
5,AdultCensus,25,0.7613457994949839,0.0,83.96498000000008
5,AdultCensus,35,0.7613457994949839,0.0,82.450962
5,AdultCensus,50,0.7613457994949839,0.0,81.94728800000007
6,AdultCensus,0,0.8558656930321435,0.17493979642898,81.72877499999998
6,AdultCensus,1,0.8535453490752747,0.1343256345435917,81.066867
6,AdultCensus,2,0.8532723674332902,0.1133513776289645,83.85651900000005
6,AdultCensus,4,0.8493823790350099,0.0857574183405519,83.36736399999995
6,AdultCensus,6,0.8463113355626835,0.0714011545800145,83.76224300000001
6,AdultCensus,10,0.8407152119019996,0.0416899996256597,85.97503900000004
6,AdultCensus,15,0.8379171500716577,0.027943863992029,85.070696
6,AdultCensus,25,0.8358015423462772,0.0173955518000552,82.94068499999992
6,AdultCensus,35,0.8338906708523852,0.0094721579295365,84.502883
6,AdultCensus,50,0.8316385723060125,0.0040264995733492,83.57092700000021
7,AdultCensus,0,0.7573193202757115,0.0,83.314546
7,AdultCensus,1,0.7573193202757115,0.0,81.03275599999995
7,AdultCensus,2,0.7573193202757115,0.0,82.83921500000008
7,AdultCensus,4,0.7573193202757115,0.0,82.07779699999992
7,AdultCensus,6,0.7573193202757115,0.0,82.448351
7,AdultCensus,10,0.7573193202757115,0.0,82.93956800000001
7,AdultCensus,15,0.7573193202757115,0.0,80.9993310000001
7,AdultCensus,25,0.7573193202757115,0.0,85.39724499999988
7,AdultCensus,35,0.7573193202757115,0.0,82.97083400000008
7,AdultCensus,50,0.7573193202757115,0.0,81.65709700000002
8,AdultCensus,0,0.7534293318774312,0.0,80.87155000000001
8,AdultCensus,1,0.7534293318774312,0.0,81.23801099999997
8,AdultCensus,2,0.7534293318774312,0.0,84.60281500000008
8,AdultCensus,4,0.7534293318774312,0.0,82.66816399999993
8,AdultCensus,6,0.7534293318774312,0.0,83.26784100000009
8,AdultCensus,10,0.7534293318774312,0.0,83.28944200000001
8,AdultCensus,15,0.7534293318774312,0.0,82.34165099999996
8,AdultCensus,25,0.7534293318774312,0.0,82.81624199999987
8,AdultCensus,35,0.7534293318774312,0.0,83.038409
8,AdultCensus,50,0.7534293318774312,0.0,83.67027000000007
9,AdultCensus,0,0.7625059714734184,0.0,80.27633299999997
9,AdultCensus,1,0.7625059714734184,0.0,79.86798399999998
9,AdultCensus,2,0.7625059714734184,0.0,82.244686
9,AdultCensus,4,0.7625059714734184,0.0,83.5614700000001
9,AdultCensus,6,0.7625059714734184,0.0,83.35646399999996
